head,relation,tail,timestamp,confidence,source_id
P00476,PRESENT_AT,LOC0108,2026-05-31 00:09:00,0.99,DIG004730
P00476,COMMUNICATED_WITH,P00007,2026-03-30 23:29:00,0.99,DIG001698
P00476,PRESENT_AT,LOC0110,2026-03-30 23:29:00,0.99,DIG001698
P00476,PRESENT_AT,LOC0028,2026-07-06 20:57:00,0.99,DIG002080
P00476,TRANSFERRED_TO,P00002,2026-02-24 12:51:00,0.99,DIG002943
P00476,PRESENT_AT,LOC0174,2026-02-24 12:51:00,0.99,DIG002943
P00476,COMMUNICATED_WITH,P00372,2026-05-01 13:44:00,0.99,DIG003129
P00476,PRESENT_AT,LOC0178,2026-05-01 13:44:00,0.99,DIG003129
P00476,COMMUNICATED_WITH,P00883,2026-06-02 10:21:00,0.99,DIG003487
P00476,PRESENT_AT,LOC0114,2026-06-02 10:21:00,0.99,DIG003487
P00476,MOVED_WITH,P00879,2026-04-06 18:07:00,0.99,DIG003996
P00476,PRESENT_AT,LOC0151,2026-04-06 18:07:00,0.99,DIG003996
P00476,MET_WITH,P00255,2026-08-14 04:37:00,0.99,DIG004406
P00476,PRESENT_AT,LOC0171,2026-08-14 04:37:00,0.99,DIG004406
P00476,PRESENT_AT,LOC0164,2026-01-28 10:35:00,0.99,DIG004605
P00476,MOVED_WITH,P00302,2026-05-31 00:09:00,0.99,DIG004730
P00476,MET_WITH,P00275,2026-04-30 04:36:00,0.99,DIG005062
P00476,PRESENT_AT,LOC0142,2026-04-30 04:36:00,0.99,DIG005062
P00476,MET_WITH,P00459,2026-01-03 21:57:00,0.99,DIG005268
P00476,PRESENT_AT,LOC0095,2026-01-03 21:57:00,0.99,DIG005268
P00476,MET_WITH,P00382,2026-08-05 00:38:00,0.99,DIG005556
P00476,PRESENT_AT,LOC0078,2026-08-05 00:38:00,0.99,DIG005556
P00476,MENTIONED_WITH,P00391,2026-03-08 22:50:00,0.99,RPT00123
P00476,OWNS_VEHICLE,VEH00321,2026-03-08 22:50:00,0.99,RPT00123
P00476,MENTIONED_WITH,P00772,2026-06-14 15:22:00,0.99,RPT00247
P00476,PRESENT_AT,LOC0017,2026-06-14 15:22:00,0.99,RPT00247
P00476,OWNS_VEHICLE,VEH00068,2026-06-14 15:22:00,0.99,RPT00247
P00477,USES_PHONE,PH01025,,1.0,phones.csv
P00477,USES_PHONE,PH01025,2026-06-11 17:38:00,0.99,RPT00592
P00477,OWNS_ACCOUNT,ACC00847,,1.0,accounts.csv
P00477,OWNS_ACCOUNT,ACC00847,2026-06-11 17:38:00,0.99,RPT00592
P00477,PRESENT_AT,LOC0006,2026-05-21 05:16:00,0.87,GEO001428
P00477,PRESENT_AT,LOC0038,2026-03-22 22:55:00,0.97,GEO002103
P00477,COMMUNICATED_WITH,P00124,2026-04-30 16:24:00,0.99,DIG000864
P00477,PRESENT_AT,LOC0157,2026-04-30 16:24:00,0.99,DIG000864
P00477,PRESENT_AT,LOC0046,2026-04-29 20:51:00,0.99,DIG002390
P00477,COMMUNICATED_WITH,P00348,2026-03-25 05:27:00,0.99,DIG002542
P00477,PRESENT_AT,LOC0025,2026-03-25 05:27:00,0.99,DIG002542
P00477,PRESENT_AT,LOC0064,2026-04-08 12:55:00,0.99,DIG002552
P00477,PRESENT_AT,LOC0149,2026-06-06 02:11:00,0.99,DIG002905
P00477,PRESENT_AT,LOC0150,2026-07-17 21:15:00,0.99,DIG003056
P00477,PRESENT_AT,LOC0119,2026-02-07 08:52:00,0.99,DIG004724
P00477,COMMUNICATED_WITH,P00377,2026-01-19 22:02:00,0.99,DIG004791
P00477,PRESENT_AT,LOC0094,2026-01-19 22:02:00,0.99,DIG004791
P00477,COMMUNICATED_WITH,P00202,2026-02-27 08:25:00,0.99,DIG005447
P00477,PRESENT_AT,LOC0024,2026-02-27 08:25:00,0.99,DIG005447
P00477,PRESENT_AT,LOC0083,2026-01-14 11:40:00,0.99,RPT00355
P00477,MENTIONED_WITH,P00061,2026-06-11 17:38:00,0.99,RPT00592
P00477,PRESENT_AT,LOC0151,2026-06-11 17:38:00,0.99,RPT00592
P00477,OWNS_VEHICLE,VEH00118,2026-06-11 17:38:00,0.99,RPT00592
P00478,USES_PHONE,PH00607,,1.0,phones.csv
P00478,USES_PHONE,PH01029,,1.0,phones.csv
P00478,OWNS_ACCOUNT,ACC00406,,1.0,accounts.csv
P00478,PRESENT_AT,LOC0140,2026-01-21 16:18:00,0.76,GEO000721
P00478,PRESENT_AT,LOC0121,2026-02-20 05:37:00,0.89,GEO002224
P00478,PRESENT_AT,LOC0121,2026-03-02 03:30:00,0.99,DIG002067
P00478,PRESENT_AT,LOC0121,2026-01-14 09:49:00,0.99,DIG003236
P00478,PRESENT_AT,LOC0095,2026-01-28 09:52:00,0.86,GEO002582
P00478,PRESENT_AT,LOC0134,2026-03-01 00:59:00,0.93,GEO004243
P00478,PRESENT_AT,LOC0051,2026-06-11 04:50:00,0.99,DIG000260
P00478,PRESENT_AT,LOC0172,2026-02-04 02:28:00,0.99,DIG000537
P00478,COMMUNICATED_WITH,P00447,2026-02-23 22:38:00,0.99,DIG000607
P00478,PRESENT_AT,LOC0156,2026-02-23 22:38:00,0.99,DIG000607
P00478,TRANSFERRED_TO,P00247,2026-04-04 19:21:00,0.99,DIG001011
P00478,PRESENT_AT,LOC0068,2026-04-04 19:21:00,0.99,DIG001011
P00478,PRESENT_AT,LOC0176,2026-08-31 01:55:00,0.99,DIG001021
P00478,COMMUNICATED_WITH,P00869,2026-02-06 06:20:00,0.99,DIG001415
P00478,PRESENT_AT,LOC0027,2026-02-06 06:20:00,0.99,DIG001415
P00478,PRESENT_AT,LOC0007,2026-06-10 21:47:00,0.99,DIG001435
P00478,USED_VEHICLE_WITH,P00306,2026-01-28 19:09:00,0.99,DIG002053
P00478,PRESENT_AT,LOC0041,2026-01-28 19:09:00,0.99,DIG002053
P00478,MET_WITH,P00943,2026-03-02 03:30:00,0.99,DIG002067
P00478,PRESENT_AT,LOC0125,2026-04-05 11:45:00,0.99,DIG002351
P00478,PRESENT_AT,LOC0094,2026-08-27 20:33:00,0.99,DIG002694
P00478,PRESENT_AT,LOC0071,2026-04-25 09:33:00,0.99,DIG003546
P00478,PRESENT_AT,LOC0114,2026-06-10 23:24:00,0.99,DIG004133
P00478,COMMUNICATED_WITH,P00618,2026-07-09 03:24:00,0.99,DIG004600
P00478,PRESENT_AT,LOC0099,2026-07-09 03:24:00,0.99,DIG004600
P00478,PRESENT_AT,LOC0069,2026-08-07 22:39:00,0.99,DIG005108
P00478,PRESENT_AT,LOC0157,2026-07-07 04:48:00,0.99,DIG005891
P00479,USES_PHONE,PH00523,,1.0,phones.csv
P00479,USES_PHONE,PH00523,2026-07-31 04:09:00,0.99,RPT00299
P00479,USES_PHONE,PH00523,2026-02-02 21:44:00,0.99,RPT00324
P00479,OWNS_ACCOUNT,ACC00467,,1.0,accounts.csv
P00479,OWNS_ACCOUNT,ACC00467,2026-07-31 04:09:00,0.99,RPT00299
P00479,OWNS_ACCOUNT,ACC00467,2026-02-02 21:44:00,0.99,RPT00324
P00479,PRESENT_AT,LOC0173,2026-01-28 23:07:00,0.93,GEO000402
P00479,PRESENT_AT,LOC0038,2026-08-10 03:49:00,0.85,GEO001250
P00479,PRESENT_AT,LOC0164,2026-01-25 05:09:00,0.92,GEO001309
P00479,PRESENT_AT,LOC0039,2026-06-17 15:49:00,0.9,GEO002078
P00479,PRESENT_AT,LOC0153,2026-01-28 10:32:00,0.79,GEO002254
P00479,PRESENT_AT,LOC0042,2026-03-06 18:18:00,0.66,GEO003502
P00479,PRESENT_AT,LOC0167,2026-06-07 15:14:00,0.81,GEO004138
P00479,PRESENT_AT,LOC0076,2026-07-30 17:52:00,0.68,GEO004698
P00479,PRESENT_AT,LOC0157,2026-07-09 05:28:00,0.92,GEO005247
P00479,PRESENT_AT,LOC0161,2026-04-01 05:06:00,0.73,GEO005347
P00479,PRESENT_AT,LOC0165,2026-02-03 10:55:00,0.96,GEO005570
P00479,MOVED_WITH,P00546,2026-03-08 04:46:00,0.99,DIG000068
P00479,PRESENT_AT,LOC0049,2026-03-08 04:46:00,0.99,DIG000068
P00479,PRESENT_AT,LOC0049,2026-04-07 08:07:00,0.99,RPT00456
P00479,PRESENT_AT,LOC0009,2026-07-17 01:06:00,0.99,DIG000745
P00479,PRESENT_AT,LOC0104,2026-03-09 00:30:00,0.99,DIG000843
P00479,USED_VEHICLE_WITH,P00264,2026-04-21 06:54:00,0.99,DIG001169
P00479,PRESENT_AT,LOC0030,2026-04-21 06:54:00,0.99,DIG001169
P00479,PRESENT_AT,LOC0097,2026-02-23 03:38:00,0.99,DIG002735
P00479,MOVED_WITH,P00511,2026-01-13 02:32:00,0.99,DIG003716
P00479,PRESENT_AT,LOC0068,2026-01-13 02:32:00,0.99,DIG003716
P00479,MET_WITH,P00781,2026-03-17 21:00:00,0.99,DIG004191
P00479,PRESENT_AT,LOC0033,2026-03-17 21:00:00,0.99,DIG004191
P00479,COMMUNICATED_WITH,P00025,2026-01-27 00:19:00,0.99,DIG004216
P00479,PRESENT_AT,LOC0044,2026-01-27 00:19:00,0.99,DIG004216
P00479,MET_WITH,P00624,2026-06-28 11:56:00,0.99,DIG005148
P00479,MENTIONED_WITH,P00624,2026-07-31 04:09:00,0.99,RPT00299
P00479,PRESENT_AT,LOC0172,2026-06-28 11:56:00,0.99,DIG005148
P00479,PRESENT_AT,LOC0124,2026-01-24 07:39:00,0.99,RPT00059
P00479,PRESENT_AT,LOC0074,2026-07-31 04:09:00,0.99,RPT00299
P00479,OWNS_VEHICLE,VEH00093,2026-07-31 04:09:00,0.99,RPT00299
P00479,MENTIONED_WITH,P00795,2026-02-02 21:44:00,0.99,RPT00324
P00479,PRESENT_AT,LOC0154,2026-02-02 21:44:00,0.99,RPT00324
P00479,OWNS_VEHICLE,VEH00109,2026-02-02 21:44:00,0.99,RPT00324
P00479,PRESENT_AT,LOC0116,2026-05-02 09:40:00,0.99,RPT00916
P00479,PRESENT_AT,LOC0029,2026-01-26 15:10:00,0.99,RPT00957
P00480,USES_PHONE,PH01030,,1.0,phones.csv
P00480,USES_PHONE,PH01030,2026-06-14 14:41:00,0.99,RPT00391
P00480,OWNS_ACCOUNT,ACC00585,,1.0,accounts.csv
P00480,OWNS_ACCOUNT,ACC01011,,1.0,accounts.csv
P00480,OWNS_ACCOUNT,ACC01011,2026-06-14 14:41:00,0.99,RPT00391
P00480,OWNS_ACCOUNT,ACC01071,,1.0,accounts.csv
P00480,OWNS_ACCOUNT,ACC01147,,1.0,accounts.csv
P00480,PRESENT_AT,LOC0130,2026-06-11 18:08:00,0.74,GEO001526
P00480,PRESENT_AT,LOC0098,2026-06-23 07:13:00,0.89,GEO002478
P00480,PRESENT_AT,LOC0053,2026-07-20 21:51:00,0.77,GEO003251
P00480,PRESENT_AT,LOC0053,2026-05-26 07:55:00,0.87,GEO004281
P00480,PRESENT_AT,LOC0089,2026-04-07 14:22:00,0.83,GEO003696
P00480,PRESENT_AT,LOC0070,2026-07-18 10:03:00,0.66,GEO004784
P00480,PRESENT_AT,LOC0009,2026-07-15 10:09:00,0.89,GEO005393
P00480,MET_WITH,P00170,2026-01-30 02:19:00,0.99,DIG000095
P00480,PRESENT_AT,LOC0100,2026-01-30 02:19:00,0.99,DIG000095
P00480,MOVED_WITH,P00659,2026-08-06 18:46:00,0.99,DIG000237
P00480,PRESENT_AT,LOC0041,2026-08-06 18:46:00,0.99,DIG000237
P00480,PRESENT_AT,LOC0021,2026-05-26 07:36:00,0.99,DIG000385
P00480,PRESENT_AT,LOC0021,2026-06-14 14:41:00,0.99,RPT00391
P00480,PRESENT_AT,LOC0143,2026-05-16 15:50:00,0.99,DIG000396
P00480,PRESENT_AT,LOC0143,2026-02-11 04:43:00,0.99,DIG000551
P00480,PRESENT_AT,LOC0085,2026-08-02 00:57:00,0.99,DIG000480
P00480,PRESENT_AT,LOC0085,2026-02-07 08:59:00,0.99,DIG000569
P00480,COMMUNICATED_WITH,P00666,2026-02-11 04:43:00,0.99,DIG000551
P00480,COMMUNICATED_WITH,P00004,2026-07-05 12:14:00,0.99,DIG000662
P00480,PRESENT_AT,LOC0067,2026-07-05 12:14:00,0.99,DIG000662
P00480,TRANSFERRED_TO,P00367,2026-05-15 13:18:00,0.99,DIG001002
P00480,PRESENT_AT,LOC0147,2026-05-15 13:18:00,0.99,DIG001002
P00480,PRESENT_AT,LOC0037,2026-05-31 13:04:00,0.99,DIG001050
P00480,PRESENT_AT,LOC0037,2026-01-04 21:28:00,0.99,DIG004556
P00480,PRESENT_AT,LOC0024,2026-01-06 15:43:00,0.99,DIG002159
P00480,PRESENT_AT,LOC0024,2026-08-25 06:07:00,0.99,DIG005950
P00480,PRESENT_AT,LOC0156,2026-01-12 07:18:00,0.99,DIG002317
P00480,TRANSFERRED_TO,P00424,2026-01-18 07:54:00,0.99,DIG002586
P00480,PRESENT_AT,LOC0010,2026-01-18 07:54:00,0.99,DIG002586
P00480,MET_WITH,P00667,2026-06-18 04:03:00,0.99,DIG002766
P00480,PRESENT_AT,LOC0047,2026-06-18 04:03:00,0.99,DIG002766
P00480,TRANSFERRED_TO,P00713,2026-08-19 03:43:00,0.99,DIG003356
P00480,PRESENT_AT,LOC0166,2026-08-19 03:43:00,0.99,DIG003356
P00480,TRANSFERRED_TO,P00005,2026-03-28 13:16:00,0.99,DIG003651
P00480,PRESENT_AT,LOC0174,2026-03-28 13:16:00,0.99,DIG003651
P00480,MET_WITH,P00945,2026-04-05 21:48:00,0.99,DIG003854
P00480,PRESENT_AT,LOC0031,2026-04-05 21:48:00,0.99,DIG003854
P00480,MET_WITH,P00370,2026-01-04 21:28:00,0.99,DIG004556
P00480,MET_WITH,P00663,2026-07-10 03:17:00,0.99,DIG005681
P00480,PRESENT_AT,LOC0121,2026-07-10 03:17:00,0.99,DIG005681
P00480,MENTIONED_WITH,P00438,2026-06-14 14:41:00,0.99,RPT00391
P00480,OWNS_VEHICLE,VEH00135,2026-06-14 14:41:00,0.99,RPT00391
P00481,USES_PHONE,PH01172,,1.0,phones.csv
P00481,USES_PHONE,PH01172,2026-07-30 08:30:00,0.99,RPT00752
P00481,OWNS_ACCOUNT,ACC01112,,1.0,accounts.csv
P00481,OWNS_ACCOUNT,ACC01112,2026-07-30 08:30:00,0.99,RPT00752
P00481,PRESENT_AT,LOC0005,2026-08-18 12:20:00,0.88,GEO000805
P00481,PRESENT_AT,LOC0037,2026-07-12 11:27:00,0.95,GEO000875
P00481,PRESENT_AT,LOC0037,2026-03-04 08:36:00,0.69,GEO002082
P00481,PRESENT_AT,LOC0087,2026-05-25 11:07:00,0.93,GEO004820
P00481,PRESENT_AT,LOC0087,2026-04-22 17:58:00,0.99,DIG003517
P00481,PRESENT_AT,LOC0142,2026-07-15 05:26:00,0.99,DIG000347
P00481,PRESENT_AT,LOC0002,2026-05-11 14:39:00,0.99,DIG000627
P00481,MOVED_WITH,P00765,2026-03-31 01:14:00,0.99,DIG001246
P00481,PRESENT_AT,LOC0066,2026-03-31 01:14:00,0.99,DIG001246
P00481,COMMUNICATED_WITH,P00534,2026-08-22 12:48:00,0.99,DIG001696
P00481,PRESENT_AT,LOC0008,2026-08-22 12:48:00,0.99,DIG001696
P00481,COMMUNICATED_WITH,P00055,2026-06-23 16:32:00,0.99,DIG002113
P00481,PRESENT_AT,LOC0168,2026-06-23 16:32:00,0.99,DIG002113
P00481,MET_WITH,P00180,2026-07-06 14:38:00,0.99,DIG003101
P00481,PRESENT_AT,LOC0149,2026-07-06 14:38:00,0.99,DIG003101
P00481,TRANSFERRED_TO,P00492,2026-02-18 11:16:00,0.99,DIG004132
P00481,PRESENT_AT,LOC0134,2026-02-18 11:16:00,0.99,DIG004132
P00481,PRESENT_AT,LOC0152,2026-03-29 09:35:00,0.99,DIG004388
P00481,COMMUNICATED_WITH,P00654,2026-01-03 00:53:00,0.99,DIG004759
P00481,PRESENT_AT,LOC0081,2026-01-03 00:53:00,0.99,DIG004759
P00481,MET_WITH,P00422,2026-08-16 15:09:00,0.99,DIG004974
P00481,PRESENT_AT,LOC0086,2026-08-16 15:09:00,0.99,DIG004974
P00481,PRESENT_AT,LOC0003,2026-06-29 08:32:00,0.99,DIG005650
P00481,MET_WITH,P00634,2026-01-01 17:33:00,0.99,DIG005745
P00481,PRESENT_AT,LOC0164,2026-01-01 17:33:00,0.99,DIG005745
P00481,MENTIONED_WITH,P00881,2026-07-30 08:30:00,0.99,RPT00752
P00481,PRESENT_AT,LOC0129,2026-07-30 08:30:00,0.99,RPT00752
P00481,OWNS_VEHICLE,VEH00139,2026-07-30 08:30:00,0.99,RPT00752
P00481,PRESENT_AT,LOC0017,2026-01-10 16:54:00,0.99,RPT00833
P00482,USES_PHONE,PH00669,,1.0,phones.csv
P00482,OWNS_ACCOUNT,ACC00017,,1.0,accounts.csv
P00482,OWNS_ACCOUNT,ACC00077,,1.0,accounts.csv
P00482,OWNS_VEHICLE,VEH00331,,1.0,vehicles.csv
P00482,PRESENT_AT,LOC0047,2026-01-08 05:34:00,0.88,GEO000165
P00482,PRESENT_AT,LOC0170,2026-07-31 08:10:00,0.94,GEO001638
P00482,PRESENT_AT,LOC0146,2026-05-11 13:33:00,0.93,GEO002108
P00482,PRESENT_AT,LOC0156,2026-01-05 04:28:00,0.72,GEO002939
P00482,PRESENT_AT,LOC0015,2026-01-31 00:47:00,0.78,GEO003625
P00482,PRESENT_AT,LOC0015,2026-06-11 20:00:00,0.99,RPT00215
P00482,PRESENT_AT,LOC0139,2026-04-26 03:48:00,0.74,GEO004409
P00482,PRESENT_AT,LOC0126,2026-03-26 10:16:00,0.71,GEO004704
P00482,PRESENT_AT,LOC0067,2026-06-05 02:46:00,0.99,DIG000234
P00482,COMMUNICATED_WITH,P00344,2026-01-29 19:14:00,0.99,DIG000560
P00482,PRESENT_AT,LOC0154,2026-01-29 19:14:00,0.99,DIG000560
P00482,COMMUNICATED_WITH,P00849,2026-07-17 23:36:00,0.99,DIG000905
P00482,PRESENT_AT,LOC0111,2026-07-17 23:36:00,0.99,DIG000905
P00482,MET_WITH,P00065,2026-08-24 15:45:00,0.99,DIG000946
P00482,PRESENT_AT,LOC0112,2026-08-24 15:45:00,0.99,DIG000946
P00482,COMMUNICATED_WITH,P00302,2026-07-14 19:54:00,0.99,DIG001366
P00482,PRESENT_AT,LOC0024,2026-07-14 19:54:00,0.99,DIG001366
P00482,COMMUNICATED_WITH,P00463,2026-05-02 18:02:00,0.99,DIG001752
P00482,PRESENT_AT,LOC0048,2026-05-02 18:02:00,0.99,DIG001752
P00482,PRESENT_AT,LOC0131,2026-05-18 02:15:00,0.99,DIG002793
P00482,PRESENT_AT,LOC0102,2026-05-11 22:47:00,0.99,DIG002857
P00482,PRESENT_AT,LOC0031,2026-02-28 08:57:00,0.99,DIG002962
P00482,PRESENT_AT,LOC0038,2026-02-07 21:06:00,0.99,DIG002980
P00482,PRESENT_AT,LOC0124,2026-01-03 02:56:00,0.99,DIG003149
P00482,MET_WITH,P00401,2026-01-19 20:47:00,0.99,DIG003442
P00482,PRESENT_AT,LOC0169,2026-01-19 20:47:00,0.99,DIG003442
P00482,MET_WITH,P00326,2026-06-29 12:12:00,0.99,DIG004856
P00482,PRESENT_AT,LOC0105,2026-06-29 12:12:00,0.99,DIG004856
P00482,PRESENT_AT,LOC0105,2026-07-06 10:40:00,0.99,RPT00343
P00482,PRESENT_AT,LOC0028,2026-06-24 14:41:00,0.99,DIG005982
P00482,PRESENT_AT,LOC0107,2026-02-12 00:47:00,0.99,RPT00704
P00482,PRESENT_AT,LOC0068,2026-02-12 07:51:00,0.99,RPT01198
P00483,USES_PHONE,PH01135,,1.0,phones.csv
P00483,OWNS_ACCOUNT,ACC00112,,1.0,accounts.csv
P00483,PRESENT_AT,LOC0030,2026-07-03 13:48:00,0.82,GEO001233
P00483,PRESENT_AT,LOC0067,2026-02-26 01:38:00,0.71,GEO003420
P00483,PRESENT_AT,LOC0042,2026-06-30 00:34:00,0.92,GEO003630
P00483,PRESENT_AT,LOC0179,2026-05-31 14:19:00,0.7,GEO005113
P00483,PRESENT_AT,LOC0074,2026-07-24 12:04:00,0.89,GEO005540
P00483,PRESENT_AT,LOC0175,2026-06-03 12:22:00,0.91,GEO005611
P00483,PRESENT_AT,LOC0102,2026-08-24 08:55:00,0.9,GEO005985
P00483,PRESENT_AT,LOC0040,2026-04-04 17:49:00,0.99,DIG000493
P00483,PRESENT_AT,LOC0097,2026-01-19 01:36:00,0.99,DIG001024
P00483,PRESENT_AT,LOC0140,2026-02-02 16:41:00,0.99,DIG001195
P00483,PRESENT_AT,LOC0125,2026-06-26 03:47:00,0.99,DIG001210
P00483,MOVED_WITH,P00231,2026-04-20 19:22:00,0.99,DIG001283
P00483,PRESENT_AT,LOC0122,2026-04-20 19:22:00,0.99,DIG001283
P00483,COMMUNICATED_WITH,P00769,2026-04-20 07:53:00,0.99,DIG001829
P00483,PRESENT_AT,LOC0166,2026-04-20 07:53:00,0.99,DIG001829
P00483,PRESENT_AT,LOC0038,2026-02-15 09:34:00,0.99,DIG002279
P00483,COMMUNICATED_WITH,P00632,2026-08-21 17:04:00,0.99,DIG002451
P00483,PRESENT_AT,LOC0071,2026-08-21 17:04:00,0.99,DIG002451
P00483,MET_WITH,P00673,2026-04-02 17:19:00,0.99,DIG002492
P00483,PRESENT_AT,LOC0138,2026-04-02 17:19:00,0.99,DIG002492
P00483,PRESENT_AT,LOC0060,2026-06-23 05:27:00,0.99,DIG002752
P00483,COMMUNICATED_WITH,P00341,2026-04-07 12:36:00,0.99,DIG002835
P00483,PRESENT_AT,LOC0009,2026-04-07 12:36:00,0.99,DIG002835
P00483,COMMUNICATED_WITH,P00244,2026-06-28 22:39:00,0.99,DIG002925
P00483,PRESENT_AT,LOC0108,2026-06-28 22:39:00,0.99,DIG002925
P00483,PRESENT_AT,LOC0032,2026-04-09 22:10:00,0.99,DIG003089
P00483,PRESENT_AT,LOC0094,2026-04-02 03:21:00,0.99,DIG003813
P00483,PRESENT_AT,LOC0090,2026-04-08 19:21:00,0.99,DIG004106
P00483,PRESENT_AT,LOC0113,2026-07-25 09:45:00,0.99,DIG004193
P00483,COMMUNICATED_WITH,P00236,2026-06-24 14:36:00,0.99,DIG004623
P00483,PRESENT_AT,LOC0155,2026-06-24 14:36:00,0.99,DIG004623
P00483,COMMUNICATED_WITH,P00864,2026-07-19 21:56:00,0.99,DIG005464
P00483,PRESENT_AT,LOC0091,2026-07-19 21:56:00,0.99,DIG005464
P00483,MET_WITH,P00004,2026-03-06 10:54:00,0.99,DIG005537
P00483,PRESENT_AT,LOC0070,2026-03-06 10:54:00,0.99,DIG005537
P00483,USED_VEHICLE_WITH,P00034,2026-06-01 07:05:00,0.99,DIG005783
P00483,PRESENT_AT,LOC0176,2026-06-01 07:05:00,0.99,DIG005783
P00483,PRESENT_AT,LOC0033,2026-04-12 23:43:00,0.99,RPT00214
P00484,USES_PHONE,PH00445,,1.0,phones.csv
P00484,OWNS_ACCOUNT,ACC01034,,1.0,accounts.csv
P00484,PRESENT_AT,LOC0085,2026-07-24 23:56:00,0.8,GEO001095
P00484,PRESENT_AT,LOC0085,2026-04-13 20:15:00,0.99,DIG004321
P00484,PRESENT_AT,LOC0065,2026-04-07 12:33:00,0.89,GEO002654
P00484,PRESENT_AT,LOC0148,2026-06-08 15:35:00,0.86,GEO002683
P00484,PRESENT_AT,LOC0155,2026-08-19 15:29:00,0.67,GEO003130
P00484,PRESENT_AT,LOC0050,2026-06-07 11:19:00,0.9,GEO003592
P00484,PRESENT_AT,LOC0050,2026-05-03 00:17:00,0.79,GEO005658
P00484,PRESENT_AT,LOC0008,2026-05-20 13:37:00,0.7,GEO003780
P00484,PRESENT_AT,LOC0015,2026-04-20 20:03:00,0.88,GEO003866
P00484,COMMUNICATED_WITH,P00306,2026-02-24 11:16:00,0.99,DIG000195
P00484,PRESENT_AT,LOC0164,2026-02-24 11:16:00,0.99,DIG000195
P00484,MET_WITH,P00541,2026-08-30 00:01:00,0.99,DIG001254
P00484,PRESENT_AT,LOC0073,2026-08-30 00:01:00,0.99,DIG001254
P00484,PRESENT_AT,LOC0180,2026-06-12 07:46:00,0.99,DIG002012
P00484,PRESENT_AT,LOC0023,2026-07-13 23:19:00,0.99,DIG002490
P00484,PRESENT_AT,LOC0023,2026-07-03 12:29:00,0.99,DIG003335
P00484,PRESENT_AT,LOC0138,2026-06-11 04:54:00,0.99,DIG002850
P00484,COMMUNICATED_WITH,P00256,2026-05-01 18:17:00,0.99,DIG003266
P00484,PRESENT_AT,LOC0071,2026-05-01 18:17:00,0.99,DIG003266
P00484,MET_WITH,P00730,2026-07-03 12:29:00,0.99,DIG003335
P00484,TRANSFERRED_TO,P00276,2026-04-13 20:15:00,0.99,DIG004321
P00484,COMMUNICATED_WITH,P00786,2026-08-04 15:44:00,0.99,DIG005235
P00484,PRESENT_AT,LOC0063,2026-08-04 15:44:00,0.99,DIG005235
P00484,MOVED_WITH,P00189,2026-08-26 17:24:00,0.99,DIG005853
P00484,PRESENT_AT,LOC0140,2026-08-26 17:24:00,0.99,DIG005853
P00484,TRANSFERRED_TO,P00135,2026-04-17 03:12:00,0.99,DIG005990
P00484,PRESENT_AT,LOC0020,2026-04-17 03:12:00,0.99,DIG005990
P00484,PRESENT_AT,LOC0111,2026-05-25 06:27:00,0.99,RPT00093
P00484,PRESENT_AT,LOC0118,2026-01-04 21:08:00,0.99,RPT00652
P00484,PRESENT_AT,LOC0150,2026-02-24 23:16:00,0.99,RPT00814
P00485,USES_PHONE,PH00950,,1.0,phones.csv
P00485,USES_PHONE,PH00950,2026-05-02 06:52:00,0.99,RPT00455
P00485,USES_PHONE,PH00950,2026-07-29 19:35:00,0.99,RPT00557
P00485,OWNS_ACCOUNT,ACC00480,,1.0,accounts.csv
P00485,OWNS_ACCOUNT,ACC00480,2026-05-02 06:52:00,0.99,RPT00455
P00485,OWNS_ACCOUNT,ACC00480,2026-07-29 19:35:00,0.99,RPT00557
P00485,OWNS_VEHICLE,VEH00102,,1.0,vehicles.csv
P00485,PRESENT_AT,LOC0175,2026-08-13 08:50:00,0.81,GEO002603
P00485,PRESENT_AT,LOC0138,2026-01-09 06:08:00,0.94,GEO003104
P00485,PRESENT_AT,LOC0174,2026-05-05 02:06:00,0.98,GEO003424
P00485,PRESENT_AT,LOC0008,2026-06-22 17:11:00,0.78,GEO003919
P00485,PRESENT_AT,LOC0012,2026-07-13 21:30:00,0.95,GEO004109
P00485,PRESENT_AT,LOC0140,2026-08-16 15:26:00,0.87,GEO004289
P00485,PRESENT_AT,LOC0154,2026-08-22 23:04:00,0.73,GEO005684
P00485,TRANSFERRED_TO,P00877,2026-08-22 05:09:00,0.99,DIG000589
P00485,PRESENT_AT,LOC0179,2026-08-22 05:09:00,0.99,DIG000589
P00485,COMMUNICATED_WITH,P00527,2026-03-19 06:11:00,0.99,DIG002511
P00485,PRESENT_AT,LOC0104,2026-03-19 06:11:00,0.99,DIG002511
P00485,PRESENT_AT,LOC0007,2026-02-19 07:56:00,0.99,DIG002753
P00485,PRESENT_AT,LOC0062,2026-04-02 14:00:00,0.99,DIG004140
P00485,PRESENT_AT,LOC0111,2026-03-18 21:15:00,0.99,DIG004917
P00485,PRESENT_AT,LOC0014,2026-01-31 06:16:00,0.99,DIG004961
P00485,MENTIONED_WITH,P00635,2026-05-02 06:52:00,0.99,RPT00455
P00485,PRESENT_AT,LOC0072,2026-05-02 06:52:00,0.99,RPT00455
P00485,OWNS_VEHICLE,VEH00244,2026-05-02 06:52:00,0.99,RPT00455
P00485,MENTIONED_WITH,P00531,2026-07-29 19:35:00,0.99,RPT00557
