head,relation,tail,source_id,timestamp,confidence
PH00669,COMMUNICATED_WITH,PH00470,CDR006962,2026-04-24 08:51:00,1.0
PH00151,COMMUNICATED_WITH,PH00621,CDR006963,2026-05-09 08:31:00,1.0
PH01143,COMMUNICATED_WITH,PH01136,CDR006964,2026-01-21 01:05:00,1.0
PH01158,COMMUNICATED_WITH,PH00230,CDR006965,2026-06-09 04:12:00,1.0
PH00978,COMMUNICATED_WITH,PH00146,CDR006966,2026-01-27 07:04:00,1.0
PH01101,COMMUNICATED_WITH,PH00383,CDR006967,2026-07-13 06:28:00,1.0
PH00413,COMMUNICATED_WITH,PH01095,CDR006968,2026-06-25 06:58:00,1.0
PH00074,COMMUNICATED_WITH,PH00571,CDR006969,2026-08-10 05:02:00,1.0
PH00122,COMMUNICATED_WITH,PH00632,CDR006970,2026-02-18 07:09:00,1.0
PH00503,COMMUNICATED_WITH,PH00483,CDR006971,2026-02-16 17:05:00,1.0
PH00115,COMMUNICATED_WITH,PH00963,CDR006972,2026-05-27 03:14:00,1.0
PH00749,COMMUNICATED_WITH,PH00316,CDR006973,2026-05-06 10:47:00,1.0
PH00078,COMMUNICATED_WITH,PH00443,CDR006974,2026-08-17 09:06:00,1.0
PH00889,COMMUNICATED_WITH,PH00640,CDR006975,2026-06-07 19:53:00,1.0
PH00639,COMMUNICATED_WITH,PH00609,CDR006976,2026-04-06 21:11:00,1.0
PH01151,COMMUNICATED_WITH,PH00056,CDR006977,2026-07-07 12:15:00,1.0
PH00240,COMMUNICATED_WITH,PH00392,CDR006978,2026-07-02 06:13:00,1.0
PH00596,COMMUNICATED_WITH,PH00716,CDR006979,2026-02-25 08:47:00,1.0
PH01094,COMMUNICATED_WITH,PH00894,CDR006980,2026-04-23 06:11:00,1.0
PH00274,COMMUNICATED_WITH,PH00719,CDR006981,2026-05-16 02:05:00,1.0
PH00702,COMMUNICATED_WITH,PH00706,CDR006982,2026-06-07 20:53:00,1.0
PH00371,COMMUNICATED_WITH,PH00467,CDR006983,2026-07-09 15:05:00,1.0
PH00658,COMMUNICATED_WITH,PH01083,CDR006984,2026-03-13 19:40:00,1.0
PH00225,COMMUNICATED_WITH,PH01038,CDR006985,2026-05-03 07:21:00,1.0
PH01058,COMMUNICATED_WITH,PH00809,CDR006986,2026-08-16 04:29:00,1.0
PH00495,COMMUNICATED_WITH,PH00596,CDR006987,2026-01-11 07:45:00,1.0
PH00216,COMMUNICATED_WITH,PH00244,CDR006988,2026-04-14 21:25:00,1.0
PH00796,COMMUNICATED_WITH,PH01111,CDR006989,2026-03-31 09:29:00,1.0
PH01056,COMMUNICATED_WITH,PH00879,CDR006990,2026-03-21 08:50:00,1.0
PH00044,COMMUNICATED_WITH,PH01180,CDR006991,2026-07-06 10:10:00,1.0
PH01184,COMMUNICATED_WITH,PH00356,CDR006992,2026-01-25 05:22:00,1.0
PH00029,COMMUNICATED_WITH,PH00024,CDR006993,2026-06-12 17:56:00,1.0
PH00004,COMMUNICATED_WITH,PH00968,CDR006994,2026-01-22 03:27:00,1.0
PH00383,COMMUNICATED_WITH,PH00654,CDR006995,2026-02-27 05:52:00,1.0
PH00556,COMMUNICATED_WITH,PH00262,CDR006996,2026-06-27 07:27:00,1.0
PH00510,COMMUNICATED_WITH,PH01085,CDR006997,2026-02-13 21:40:00,1.0
PH00850,COMMUNICATED_WITH,PH00074,CDR006998,2026-02-19 18:12:00,1.0
PH00962,COMMUNICATED_WITH,PH00847,CDR006999,2026-05-24 11:14:00,1.0
PH00555,COMMUNICATED_WITH,PH00265,CDR007000,2026-03-03 07:18:00,1.0
PH00055,COMMUNICATED_WITH,PH00646,CDR007001,2026-08-05 19:26:00,1.0
PH00679,COMMUNICATED_WITH,PH00087,CDR007002,2026-02-09 06:10:00,1.0
PH00592,COMMUNICATED_WITH,PH00318,CDR007003,2026-05-08 05:18:00,1.0
PH00549,COMMUNICATED_WITH,PH00567,CDR007004,2026-05-25 00:33:00,1.0
PH00731,COMMUNICATED_WITH,PH01010,CDR007005,2026-08-11 07:47:00,1.0
PH00524,COMMUNICATED_WITH,PH00649,CDR007006,2026-01-11 09:53:00,1.0
PH00109,COMMUNICATED_WITH,PH01181,CDR007007,2026-03-14 11:33:00,1.0
PH00286,COMMUNICATED_WITH,PH01074,CDR007008,2026-07-06 01:04:00,1.0
PH00750,COMMUNICATED_WITH,PH01160,CDR007009,2026-02-03 08:58:00,1.0
PH01057,COMMUNICATED_WITH,PH00599,CDR007010,2026-06-23 05:58:00,1.0
PH00060,COMMUNICATED_WITH,PH00237,CDR007011,2026-08-08 00:45:00,1.0
PH01024,COMMUNICATED_WITH,PH00273,CDR007012,2026-06-11 07:13:00,1.0
PH01038,COMMUNICATED_WITH,PH00054,CDR007013,2026-08-31 01:17:00,1.0
PH00079,COMMUNICATED_WITH,PH00769,CDR007014,2026-08-09 04:00:00,1.0
PH01146,COMMUNICATED_WITH,PH00814,CDR007015,2026-03-29 12:52:00,1.0
PH00742,COMMUNICATED_WITH,PH00067,CDR007016,2026-06-04 14:01:00,1.0
PH00331,COMMUNICATED_WITH,PH00313,CDR007017,2026-03-16 22:36:00,1.0
PH00770,COMMUNICATED_WITH,PH00142,CDR007018,2026-03-06 02:04:00,1.0
PH00929,COMMUNICATED_WITH,PH00947,CDR007019,2026-08-09 19:22:00,1.0
PH00667,COMMUNICATED_WITH,PH00314,CDR007020,2026-04-19 20:25:00,1.0
PH00829,COMMUNICATED_WITH,PH00558,CDR007021,2026-03-25 04:20:00,1.0
PH01188,COMMUNICATED_WITH,PH00084,CDR007022,2026-06-16 17:39:00,1.0
PH00974,COMMUNICATED_WITH,PH01178,CDR007023,2026-06-08 17:17:00,1.0
PH00894,COMMUNICATED_WITH,PH00193,CDR007024,2026-02-07 03:07:00,1.0
PH00621,COMMUNICATED_WITH,PH00194,CDR007025,2026-03-12 11:42:00,1.0
PH00567,COMMUNICATED_WITH,PH00896,CDR007026,2026-04-12 02:33:00,1.0
PH00468,COMMUNICATED_WITH,PH00746,CDR007027,2026-04-30 02:28:00,1.0
PH00390,COMMUNICATED_WITH,PH01010,CDR007028,2026-01-12 14:31:00,1.0
PH00896,COMMUNICATED_WITH,PH00321,CDR007029,2026-04-21 10:01:00,1.0
PH01093,COMMUNICATED_WITH,PH00041,CDR007030,2026-05-12 07:49:00,1.0
PH00426,COMMUNICATED_WITH,PH00853,CDR007031,2026-01-16 14:46:00,1.0
PH00756,COMMUNICATED_WITH,PH00291,CDR007032,2026-06-08 02:56:00,1.0
PH00226,COMMUNICATED_WITH,PH00111,CDR007033,2026-04-11 22:12:00,1.0
PH00834,COMMUNICATED_WITH,PH00193,CDR007034,2026-07-28 06:12:00,1.0
PH00333,COMMUNICATED_WITH,PH00255,CDR007035,2026-08-04 19:40:00,1.0
PH01187,COMMUNICATED_WITH,PH00940,CDR007036,2026-06-21 23:39:00,1.0
PH00985,COMMUNICATED_WITH,PH00943,CDR007037,2026-01-09 14:09:00,1.0
PH00598,COMMUNICATED_WITH,PH00585,CDR007038,2026-02-04 16:11:00,1.0
PH00448,COMMUNICATED_WITH,PH00220,CDR007039,2026-02-21 18:08:00,1.0
PH00458,COMMUNICATED_WITH,PH00727,CDR007040,2026-02-15 04:04:00,1.0
PH01110,COMMUNICATED_WITH,PH00655,CDR007041,2026-02-07 23:04:00,1.0
PH00598,COMMUNICATED_WITH,PH01138,CDR007042,2026-05-16 04:14:00,1.0
PH00119,COMMUNICATED_WITH,PH00419,CDR007043,2026-05-19 11:25:00,1.0
PH00732,COMMUNICATED_WITH,PH00158,CDR007044,2026-01-18 08:52:00,1.0
PH00262,COMMUNICATED_WITH,PH01066,CDR007045,2026-06-05 14:31:00,1.0
PH00483,COMMUNICATED_WITH,PH00458,CDR007046,2026-04-09 13:53:00,1.0
PH00581,COMMUNICATED_WITH,PH00298,CDR007047,2026-01-06 17:18:00,1.0
PH00989,COMMUNICATED_WITH,PH00382,CDR007048,2026-01-09 07:06:00,1.0
PH01016,COMMUNICATED_WITH,PH00235,CDR007049,2026-01-15 10:51:00,1.0
PH00033,COMMUNICATED_WITH,PH00001,CDR007050,2026-08-12 21:14:00,1.0
PH00445,COMMUNICATED_WITH,PH00679,CDR007051,2026-01-29 20:26:00,1.0
PH01176,COMMUNICATED_WITH,PH00983,CDR007052,2026-06-18 08:30:00,1.0
PH00754,COMMUNICATED_WITH,PH00237,CDR007053,2026-08-05 06:56:00,1.0
PH00104,COMMUNICATED_WITH,PH00246,CDR007054,2026-01-31 18:35:00,1.0
PH00179,COMMUNICATED_WITH,PH00065,CDR007055,2026-01-16 05:16:00,1.0
PH00648,COMMUNICATED_WITH,PH00397,CDR007056,2026-03-26 17:00:00,1.0
PH00805,COMMUNICATED_WITH,PH00435,CDR007057,2026-06-13 21:50:00,1.0
PH00501,COMMUNICATED_WITH,PH00404,CDR007058,2026-04-24 18:16:00,1.0
PH01056,COMMUNICATED_WITH,PH00368,CDR007059,2026-01-15 07:08:00,1.0
PH00417,COMMUNICATED_WITH,PH01189,CDR007060,2026-01-31 21:55:00,1.0
PH00394,COMMUNICATED_WITH,PH01042,CDR007061,2026-08-13 09:48:00,1.0
PH00628,COMMUNICATED_WITH,PH00324,CDR007062,2026-01-04 11:12:00,1.0
PH00127,COMMUNICATED_WITH,PH00655,CDR007063,2026-06-15 08:24:00,1.0
PH00322,COMMUNICATED_WITH,PH00431,CDR007064,2026-06-12 03:14:00,1.0
PH00292,COMMUNICATED_WITH,PH00002,CDR007065,2026-02-16 15:13:00,1.0
PH00530,COMMUNICATED_WITH,PH00177,CDR007066,2026-08-25 07:18:00,1.0
PH00353,COMMUNICATED_WITH,PH00699,CDR007067,2026-03-09 05:05:00,1.0
PH00152,COMMUNICATED_WITH,PH00912,CDR007068,2026-07-16 10:13:00,1.0
PH00231,COMMUNICATED_WITH,PH01016,CDR007069,2026-04-18 03:06:00,1.0
PH00299,COMMUNICATED_WITH,PH00532,CDR007070,2026-04-18 01:55:00,1.0
PH00093,COMMUNICATED_WITH,PH00065,CDR007071,2026-05-02 23:15:00,1.0
PH00110,COMMUNICATED_WITH,PH00072,CDR007072,2026-06-25 01:18:00,1.0
PH00875,COMMUNICATED_WITH,PH00972,CDR007073,2026-05-11 18:07:00,1.0
PH00136,COMMUNICATED_WITH,PH00736,CDR007074,2026-08-24 22:25:00,1.0
PH00670,COMMUNICATED_WITH,PH00935,CDR007075,2026-06-23 04:11:00,1.0
PH00175,COMMUNICATED_WITH,PH00098,CDR007076,2026-07-26 01:34:00,1.0
PH00179,COMMUNICATED_WITH,PH00070,CDR007077,2026-04-26 09:18:00,1.0
PH00273,COMMUNICATED_WITH,PH00125,CDR007078,2026-02-20 00:32:00,1.0
PH00714,COMMUNICATED_WITH,PH00720,CDR007079,2026-02-06 21:59:00,1.0
PH01044,COMMUNICATED_WITH,PH01122,CDR007080,2026-02-20 20:54:00,1.0
PH00758,COMMUNICATED_WITH,PH00453,CDR007081,2026-08-23 20:22:00,1.0
PH00706,COMMUNICATED_WITH,PH00421,CDR007082,2026-08-06 22:28:00,1.0
PH01184,COMMUNICATED_WITH,PH00538,CDR007083,2026-04-11 15:39:00,1.0
PH01022,COMMUNICATED_WITH,PH00768,CDR007084,2026-03-16 19:35:00,1.0
PH00109,COMMUNICATED_WITH,PH00447,CDR007085,2026-04-27 15:10:00,1.0
PH00815,COMMUNICATED_WITH,PH00486,CDR007086,2026-08-31 06:45:00,1.0
PH00398,COMMUNICATED_WITH,PH00932,CDR007087,2026-06-27 11:01:00,1.0
PH00980,COMMUNICATED_WITH,PH00388,CDR007088,2026-05-21 10:47:00,1.0
PH00502,COMMUNICATED_WITH,PH00411,CDR007089,2026-08-11 02:44:00,1.0
PH01066,COMMUNICATED_WITH,PH00981,CDR007090,2026-07-24 17:16:00,1.0
PH00355,COMMUNICATED_WITH,PH00239,CDR007091,2026-02-14 06:05:00,1.0
PH01164,COMMUNICATED_WITH,PH00668,CDR007092,2026-07-19 21:05:00,1.0
PH00391,COMMUNICATED_WITH,PH00415,CDR007093,2026-05-24 19:07:00,1.0
PH00808,COMMUNICATED_WITH,PH00329,CDR007094,2026-03-03 02:02:00,1.0
PH00941,COMMUNICATED_WITH,PH00657,CDR007095,2026-02-21 21:38:00,1.0
PH00765,COMMUNICATED_WITH,PH00899,CDR007096,2026-07-17 17:56:00,1.0
PH00308,COMMUNICATED_WITH,PH00388,CDR007097,2026-04-08 14:24:00,1.0
PH00001,COMMUNICATED_WITH,PH00432,CDR007098,2026-04-27 04:32:00,1.0
PH00064,COMMUNICATED_WITH,PH00346,CDR007099,2026-03-28 08:17:00,1.0
PH00044,COMMUNICATED_WITH,PH00912,CDR007100,2026-05-10 06:39:00,1.0
PH00291,COMMUNICATED_WITH,PH00647,CDR007101,2026-07-02 21:09:00,1.0
PH00486,COMMUNICATED_WITH,PH00385,CDR007102,2026-03-07 12:08:00,1.0
PH00546,COMMUNICATED_WITH,PH01041,CDR007103,2026-04-06 08:26:00,1.0
PH01095,COMMUNICATED_WITH,PH01075,CDR007104,2026-03-07 21:28:00,1.0
PH00919,COMMUNICATED_WITH,PH00258,CDR007105,2026-03-08 17:17:00,1.0
PH00859,COMMUNICATED_WITH,PH00223,CDR007106,2026-03-25 23:36:00,1.0
PH00264,COMMUNICATED_WITH,PH00200,CDR007107,2026-07-07 22:23:00,1.0
PH00681,COMMUNICATED_WITH,PH00885,CDR007108,2026-04-01 10:27:00,1.0
PH00418,COMMUNICATED_WITH,PH00952,CDR007109,2026-04-15 21:06:00,1.0
PH00765,COMMUNICATED_WITH,PH00497,CDR007110,2026-04-04 20:27:00,1.0
PH00840,COMMUNICATED_WITH,PH00198,CDR007111,2026-06-02 03:14:00,1.0
PH00684,COMMUNICATED_WITH,PH00873,CDR007112,2026-03-15 22:19:00,1.0
PH00098,COMMUNICATED_WITH,PH00999,CDR007113,2026-04-05 21:54:00,1.0
PH00432,COMMUNICATED_WITH,PH01035,CDR007114,2026-02-18 06:04:00,1.0
PH00110,COMMUNICATED_WITH,PH00731,CDR007115,2026-05-27 10:26:00,1.0
PH00104,COMMUNICATED_WITH,PH00645,CDR007116,2026-06-24 20:29:00,1.0
PH00920,COMMUNICATED_WITH,PH00840,CDR007117,2026-03-04 07:15:00,1.0
PH00252,COMMUNICATED_WITH,PH00841,CDR007118,2026-06-18 13:26:00,1.0
PH00291,COMMUNICATED_WITH,PH00470,CDR007119,2026-01-04 05:25:00,1.0
PH00074,COMMUNICATED_WITH,PH00475,CDR007120,2026-05-06 10:05:00,1.0
PH00027,COMMUNICATED_WITH,PH00252,CDR007121,2026-05-10 14:35:00,1.0
PH00003,COMMUNICATED_WITH,PH00484,CDR007122,2026-05-18 00:31:00,1.0
PH00382,COMMUNICATED_WITH,PH01074,CDR007123,2026-06-03 04:04:00,1.0
PH00524,COMMUNICATED_WITH,PH00253,CDR007124,2026-05-05 00:50:00,1.0
PH00640,COMMUNICATED_WITH,PH00727,CDR007125,2026-04-08 23:05:00,1.0
PH00422,COMMUNICATED_WITH,PH01105,CDR007126,2026-08-07 17:17:00,1.0
PH00178,COMMUNICATED_WITH,PH00255,CDR007127,2026-01-22 14:59:00,1.0
PH00178,COMMUNICATED_WITH,PH00789,CDR007128,2026-07-11 03:14:00,1.0
PH00900,COMMUNICATED_WITH,PH00337,CDR007129,2026-04-21 21:46:00,1.0
PH00649,COMMUNICATED_WITH,PH00996,CDR007130,2026-08-23 07:28:00,1.0
PH01065,COMMUNICATED_WITH,PH01167,CDR007131,2026-01-29 05:38:00,1.0
PH00894,COMMUNICATED_WITH,PH00531,CDR007132,2026-08-28 22:07:00,1.0
PH01123,COMMUNICATED_WITH,PH00614,CDR007133,2026-02-13 16:42:00,1.0
PH00424,COMMUNICATED_WITH,PH00468,CDR007134,2026-08-04 11:30:00,1.0
PH00217,COMMUNICATED_WITH,PH01035,CDR007135,2026-06-28 06:14:00,1.0
PH00822,COMMUNICATED_WITH,PH00035,CDR007136,2026-01-18 20:50:00,1.0
PH01044,COMMUNICATED_WITH,PH00390,CDR007137,2026-04-18 11:59:00,1.0
PH00236,COMMUNICATED_WITH,PH00886,CDR007138,2026-08-02 23:11:00,1.0
PH00489,COMMUNICATED_WITH,PH00975,CDR007139,2026-07-27 17:40:00,1.0
PH00864,COMMUNICATED_WITH,PH01034,CDR007140,2026-01-10 19:02:00,1.0
PH00921,COMMUNICATED_WITH,PH00928,CDR007141,2026-02-15 01:09:00,1.0
PH00929,COMMUNICATED_WITH,PH01027,CDR007142,2026-01-28 15:00:00,1.0
PH00233,COMMUNICATED_WITH,PH01007,CDR007143,2026-05-20 23:49:00,1.0
PH01155,COMMUNICATED_WITH,PH00312,CDR007144,2026-03-26 18:41:00,1.0
PH00573,COMMUNICATED_WITH,PH01152,CDR007145,2026-05-26 08:24:00,1.0
PH00770,COMMUNICATED_WITH,PH00784,CDR007146,2026-07-03 09:28:00,1.0
PH00289,COMMUNICATED_WITH,PH00616,CDR007147,2026-08-13 06:14:00,1.0
PH00753,COMMUNICATED_WITH,PH00872,CDR007148,2026-06-28 16:57:00,1.0
PH00181,COMMUNICATED_WITH,PH00861,CDR007149,2026-05-03 17:20:00,1.0
PH00786,COMMUNICATED_WITH,PH00061,CDR007150,2026-03-06 13:10:00,1.0
PH00504,COMMUNICATED_WITH,PH00600,CDR007151,2026-03-27 13:20:00,1.0
PH00966,COMMUNICATED_WITH,PH00350,CDR007152,2026-05-22 12:01:00,1.0
PH00486,COMMUNICATED_WITH,PH00181,CDR007153,2026-07-22 17:47:00,1.0
PH00440,COMMUNICATED_WITH,PH00292,CDR007154,2026-07-06 13:52:00,1.0
PH00629,COMMUNICATED_WITH,PH00678,CDR007155,2026-01-06 03:48:00,1.0
PH00924,COMMUNICATED_WITH,PH01174,CDR007156,2026-02-10 19:56:00,1.0
PH00728,COMMUNICATED_WITH,PH00622,CDR007157,2026-07-07 17:45:00,1.0
PH00964,COMMUNICATED_WITH,PH01121,CDR007158,2026-08-27 17:23:00,1.0
PH00748,COMMUNICATED_WITH,PH00490,CDR007159,2026-07-21 12:33:00,1.0
PH00871,COMMUNICATED_WITH,PH00416,CDR007160,2026-08-04 20:04:00,1.0
PH00309,COMMUNICATED_WITH,PH00979,CDR007161,2026-03-29 03:14:00,1.0
PH00003,COMMUNICATED_WITH,PH00638,CDR007162,2026-08-21 18:03:00,1.0
PH00051,COMMUNICATED_WITH,PH00519,CDR007163,2026-01-29 06:51:00,1.0
PH00396,COMMUNICATED_WITH,PH00444,CDR007164,2026-02-06 11:17:00,1.0
PH00584,COMMUNICATED_WITH,PH00623,CDR007165,2026-07-23 00:41:00,1.0
PH00653,COMMUNICATED_WITH,PH00986,CDR007166,2026-06-24 12:32:00,1.0
PH00461,COMMUNICATED_WITH,PH00986,CDR007167,2026-04-30 00:05:00,1.0
PH00269,COMMUNICATED_WITH,PH00936,CDR007168,2026-05-23 16:50:00,1.0
PH01189,COMMUNICATED_WITH,PH00507,CDR007169,2026-08-06 04:40:00,1.0
PH00427,COMMUNICATED_WITH,PH01040,CDR007170,2026-05-12 15:15:00,1.0
PH00654,COMMUNICATED_WITH,PH00575,CDR007171,2026-01-18 06:53:00,1.0
PH00630,COMMUNICATED_WITH,PH01028,CDR007172,2026-04-30 19:34:00,1.0
PH00835,COMMUNICATED_WITH,PH00026,CDR007173,2026-03-24 21:24:00,1.0
PH00607,COMMUNICATED_WITH,PH00173,CDR007174,2026-01-08 16:24:00,1.0
PH01137,COMMUNICATED_WITH,PH01184,CDR007175,2026-05-07 05:53:00,1.0
PH00098,COMMUNICATED_WITH,PH01017,CDR007176,2026-01-24 21:50:00,1.0
PH00256,COMMUNICATED_WITH,PH00019,CDR007177,2026-03-31 13:13:00,1.0
PH00738,COMMUNICATED_WITH,PH00501,CDR007178,2026-01-29 02:01:00,1.0
PH00310,COMMUNICATED_WITH,PH00879,CDR007179,2026-03-06 05:25:00,1.0
PH00735,COMMUNICATED_WITH,PH01016,CDR007180,2026-03-10 18:37:00,1.0
PH01055,COMMUNICATED_WITH,PH01010,CDR007181,2026-04-08 12:32:00,1.0
PH00292,COMMUNICATED_WITH,PH01094,CDR007182,2026-08-05 04:53:00,1.0
PH01005,COMMUNICATED_WITH,PH00117,CDR007183,2026-01-09 09:53:00,1.0
PH00231,COMMUNICATED_WITH,PH00896,CDR007184,2026-07-08 16:57:00,1.0
PH00481,COMMUNICATED_WITH,PH00532,CDR007185,2026-06-03 19:18:00,1.0
PH00143,COMMUNICATED_WITH,PH00509,CDR007186,2026-08-17 10:02:00,1.0
PH01181,COMMUNICATED_WITH,PH00840,CDR007187,2026-01-11 21:22:00,1.0
PH00127,COMMUNICATED_WITH,PH01196,CDR007188,2026-08-03 04:12:00,1.0
PH00506,COMMUNICATED_WITH,PH00894,CDR007189,2026-02-10 22:38:00,1.0
PH00541,COMMUNICATED_WITH,PH00055,CDR007190,2026-02-20 15:57:00,1.0
PH00837,COMMUNICATED_WITH,PH00412,CDR007191,2026-05-03 11:55:00,1.0
PH00201,COMMUNICATED_WITH,PH00768,CDR007192,2026-07-31 09:12:00,1.0
PH00145,COMMUNICATED_WITH,PH00464,CDR007193,2026-04-20 14:51:00,1.0
PH00090,COMMUNICATED_WITH,PH00827,CDR007194,2026-03-15 23:52:00,1.0
PH00007,COMMUNICATED_WITH,PH00409,CDR007195,2026-06-13 16:48:00,1.0
PH00168,COMMUNICATED_WITH,PH00252,CDR007196,2026-06-27 15:46:00,1.0
PH00087,COMMUNICATED_WITH,PH00700,CDR007197,2026-02-04 12:28:00,1.0
PH00356,COMMUNICATED_WITH,PH00417,CDR007198,2026-02-22 20:26:00,1.0
PH00736,COMMUNICATED_WITH,PH00245,CDR007199,2026-06-08 00:22:00,1.0
PH00538,COMMUNICATED_WITH,PH00792,CDR007200,2026-05-15 02:59:00,1.0
PH00947,COMMUNICATED_WITH,PH00805,CDR007201,2026-05-22 23:02:00,1.0
PH01023,COMMUNICATED_WITH,PH00987,CDR007202,2026-04-09 18:44:00,1.0
PH00288,COMMUNICATED_WITH,PH01081,CDR007203,2026-07-31 10:26:00,1.0
PH00224,COMMUNICATED_WITH,PH00116,CDR007204,2026-05-23 10:09:00,1.0
PH00738,COMMUNICATED_WITH,PH00846,CDR007205,2026-05-13 16:45:00,1.0
PH00301,COMMUNICATED_WITH,PH01168,CDR007206,2026-01-10 15:44:00,1.0
PH00971,COMMUNICATED_WITH,PH01135,CDR007207,2026-04-04 11:19:00,1.0
PH00553,COMMUNICATED_WITH,PH00439,CDR007208,2026-05-29 20:51:00,1.0
PH00473,COMMUNICATED_WITH,PH00379,CDR007209,2026-08-05 01:53:00,1.0
PH00834,COMMUNICATED_WITH,PH00337,CDR007210,2026-04-18 08:07:00,1.0
PH00616,COMMUNICATED_WITH,PH00384,CDR007211,2026-05-22 03:27:00,1.0
PH00180,COMMUNICATED_WITH,PH00152,CDR007212,2026-07-29 12:25:00,1.0
PH00609,COMMUNICATED_WITH,PH00582,CDR007213,2026-06-25 14:44:00,1.0
PH00333,COMMUNICATED_WITH,PH00310,CDR007214,2026-01-02 09:56:00,1.0
PH01187,COMMUNICATED_WITH,PH00649,CDR007215,2026-05-22 11:53:00,1.0
PH00311,COMMUNICATED_WITH,PH01136,CDR007216,2026-03-16 10:46:00,1.0
PH00643,COMMUNICATED_WITH,PH00497,CDR007217,2026-02-05 21:05:00,1.0
PH00179,COMMUNICATED_WITH,PH00065,CDR007218,2026-07-23 11:21:00,1.0
PH00437,COMMUNICATED_WITH,PH00387,CDR007219,2026-01-07 06:32:00,1.0
PH00136,COMMUNICATED_WITH,PH00619,CDR007220,2026-03-30 12:41:00,1.0
PH00046,COMMUNICATED_WITH,PH00146,CDR007221,2026-06-02 10:12:00,1.0
PH01067,COMMUNICATED_WITH,PH00442,CDR007222,2026-08-20 05:22:00,1.0
PH00001,COMMUNICATED_WITH,PH00320,CDR007223,2026-05-28 09:52:00,1.0
PH00804,COMMUNICATED_WITH,PH01117,CDR007224,2026-04-02 17:40:00,1.0
PH00697,COMMUNICATED_WITH,PH01020,CDR007225,2026-02-18 04:24:00,1.0
PH00533,COMMUNICATED_WITH,PH00468,CDR007226,2026-01-22 10:10:00,1.0
PH00356,COMMUNICATED_WITH,PH00655,CDR007227,2026-01-03 19:25:00,1.0
PH00457,COMMUNICATED_WITH,PH01004,CDR007228,2026-08-21 14:48:00,1.0
PH00315,COMMUNICATED_WITH,PH00658,CDR007229,2026-05-31 04:45:00,1.0
PH00777,COMMUNICATED_WITH,PH00913,CDR007230,2026-05-12 19:41:00,1.0
PH00084,COMMUNICATED_WITH,PH00624,CDR007231,2026-02-21 22:53:00,1.0
PH00544,COMMUNICATED_WITH,PH00658,CDR007232,2026-05-18 03:02:00,1.0
PH00174,COMMUNICATED_WITH,PH00384,CDR007233,2026-04-03 06:54:00,1.0
PH00894,COMMUNICATED_WITH,PH00563,CDR007234,2026-08-22 04:54:00,1.0
PH00962,COMMUNICATED_WITH,PH00181,CDR007235,2026-01-18 09:21:00,1.0
PH00394,COMMUNICATED_WITH,PH00978,CDR007236,2026-08-21 12:03:00,1.0
PH00204,COMMUNICATED_WITH,PH00213,CDR007237,2026-08-16 07:02:00,1.0
PH00118,COMMUNICATED_WITH,PH00354,CDR007238,2026-07-10 21:24:00,1.0
PH00923,COMMUNICATED_WITH,PH00197,CDR007239,2026-07-02 07:59:00,1.0
PH00926,COMMUNICATED_WITH,PH00144,CDR007240,2026-07-06 04:56:00,1.0
PH00968,COMMUNICATED_WITH,PH00189,CDR007241,2026-03-17 20:50:00,1.0
PH00316,COMMUNICATED_WITH,PH00856,CDR007242,2026-08-22 14:29:00,1.0
PH00245,COMMUNICATED_WITH,PH00574,CDR007243,2026-03-30 02:52:00,1.0
PH00374,COMMUNICATED_WITH,PH00744,CDR007244,2026-07-22 17:18:00,1.0
PH00477,COMMUNICATED_WITH,PH00428,CDR007245,2026-04-24 11:14:00,1.0
PH01172,COMMUNICATED_WITH,PH00351,CDR007246,2026-06-12 03:29:00,1.0
PH00908,COMMUNICATED_WITH,PH00406,CDR007247,2026-03-01 18:21:00,1.0
PH01022,COMMUNICATED_WITH,PH00197,CDR007248,2026-07-18 13:45:00,1.0
PH00596,COMMUNICATED_WITH,PH00248,CDR007249,2026-03-16 12:34:00,1.0
PH00087,COMMUNICATED_WITH,PH00251,CDR007250,2026-08-30 14:30:00,1.0
PH01111,COMMUNICATED_WITH,PH00593,CDR007251,2026-06-24 18:43:00,1.0
PH00088,COMMUNICATED_WITH,PH00689,CDR007252,2026-01-02 09:40:00,1.0
PH00407,COMMUNICATED_WITH,PH01197,CDR007253,2026-01-19 11:07:00,1.0
PH00365,COMMUNICATED_WITH,PH00737,CDR007254,2026-07-26 15:32:00,1.0
PH00509,COMMUNICATED_WITH,PH01131,CDR007255,2026-04-16 01:20:00,1.0
PH00499,COMMUNICATED_WITH,PH00105,CDR007256,2026-01-23 16:53:00,1.0
PH01091,COMMUNICATED_WITH,PH01194,CDR007257,2026-07-08 23:19:00,1.0
PH01027,COMMUNICATED_WITH,PH00193,CDR007258,2026-03-20 01:22:00,1.0
PH00309,COMMUNICATED_WITH,PH01185,CDR007259,2026-03-26 21:46:00,1.0
PH00464,COMMUNICATED_WITH,PH00105,CDR007260,2026-02-05 08:29:00,1.0
PH00030,COMMUNICATED_WITH,PH00080,CDR007261,2026-07-09 02:09:00,1.0
PH00030,COMMUNICATED_WITH,PH01093,CDR007262,2026-07-27 09:59:00,1.0
PH00204,COMMUNICATED_WITH,PH00341,CDR007263,2026-01-11 02:03:00,1.0
PH00477,COMMUNICATED_WITH,PH00604,CDR007264,2026-07-03 05:08:00,1.0
