cdr_id,from_phone_id,to_phone_id,timestamp,duration_sec,channel,location_id
CDR002737,PH00425,PH00394,2026-01-17 10:04:00,1959,sms,LOC0168
CDR002738,PH00366,PH00286,2026-08-08 22:04:00,1211,sms,LOC0003
CDR002739,PH00700,PH00479,2026-01-20 06:13:00,595,call,LOC0134
CDR002740,PH00982,PH00125,2026-08-08 23:21:00,2035,sms,LOC0170
CDR002741,PH00246,PH01067,2026-04-22 11:17:00,1231,sms,LOC0007
CDR002742,PH00815,PH00202,2026-08-07 09:17:00,974,call,LOC0167
CDR002743,PH01114,PH01173,2026-07-24 21:11:00,124,call,LOC0168
CDR002744,PH00522,PH01028,2026-05-15 13:51:00,2064,sms,LOC0172
CDR002745,PH00371,PH00888,2026-06-22 06:10:00,1011,app_message,LOC0050
CDR002746,PH00706,PH00554,2026-05-20 12:08:00,649,sms,LOC0073
CDR002747,PH00710,PH00434,2026-04-04 19:58:00,102,app_message,LOC0116
CDR002748,PH00312,PH00131,2026-05-31 08:44:00,1703,sms,LOC0099
CDR002749,PH00581,PH00951,2026-07-24 00:44:00,2035,sms,LOC0097
CDR002750,PH00324,PH00312,2026-08-20 01:38:00,819,app_message,LOC0180
CDR002751,PH00543,PH00138,2026-02-10 23:16:00,549,call,LOC0049
CDR002752,PH00079,PH00881,2026-08-04 09:15:00,604,sms,LOC0162
CDR002753,PH00570,PH01033,2026-07-13 14:01:00,781,sms,LOC0048
CDR002754,PH00230,PH00585,2026-06-26 16:59:00,17,call,LOC0110
CDR002755,PH00601,PH00821,2026-07-03 08:43:00,1583,app_message,LOC0011
CDR002756,PH00078,PH00265,2026-03-10 08:13:00,2061,sms,LOC0172
CDR002757,PH01124,PH00151,2026-01-21 08:48:00,1497,app_message,LOC0106
CDR002758,PH00943,PH00138,2026-02-08 01:22:00,1325,app_message,LOC0104
CDR002759,PH00197,PH00227,2026-03-24 07:27:00,1904,sms,LOC0026
CDR002760,PH00090,PH00450,2026-08-16 21:39:00,1397,call,LOC0146
CDR002761,PH00669,PH00965,2026-07-10 02:10:00,1664,sms,LOC0156
CDR002762,PH00746,PH00652,2026-08-31 07:20:00,1069,app_message,LOC0106
CDR002763,PH00022,PH00584,2026-04-08 18:01:00,1285,sms,LOC0076
CDR002764,PH00645,PH00704,2026-06-19 09:54:00,1543,sms,LOC0024
CDR002765,PH00992,PH00698,2026-05-21 19:25:00,1811,call,LOC0137
CDR002766,PH00600,PH00523,2026-07-19 16:27:00,2076,sms,LOC0074
CDR002767,PH00030,PH00006,2026-05-21 19:33:00,2369,sms,LOC0148
CDR002768,PH00379,PH00987,2026-06-15 08:11:00,1525,sms,LOC0067
CDR002769,PH00379,PH00066,2026-04-30 19:00:00,1544,app_message,LOC0153
CDR002770,PH00140,PH01108,2026-06-16 17:26:00,1655,sms,LOC0163
CDR002771,PH00708,PH01092,2026-03-22 09:41:00,91,app_message,LOC0097
CDR002772,PH00494,PH00053,2026-04-27 07:46:00,2220,call,LOC0081
CDR002773,PH00818,PH00984,2026-06-14 01:16:00,1265,call,LOC0124
CDR002774,PH00154,PH00720,2026-05-03 23:03:00,1250,sms,LOC0170
CDR002775,PH00346,PH00624,2026-08-31 22:52:00,890,sms,LOC0103
CDR002776,PH00592,PH00708,2026-06-05 02:44:00,975,app_message,LOC0011
CDR002777,PH00560,PH00539,2026-04-02 03:05:00,301,call,LOC0138
CDR002778,PH01105,PH00421,2026-01-01 22:59:00,298,sms,LOC0112
CDR002779,PH00689,PH00003,2026-07-30 03:13:00,1691,call,LOC0166
CDR002780,PH00006,PH00354,2026-06-17 14:31:00,2219,sms,LOC0020
CDR002781,PH00003,PH00057,2026-08-07 00:45:00,1517,sms,LOC0163
CDR002782,PH00090,PH00239,2026-01-24 03:51:00,667,sms,LOC0031
CDR002783,PH01098,PH00858,2026-02-03 19:34:00,1619,sms,LOC0111
CDR002784,PH00705,PH00069,2026-01-16 14:54:00,149,app_message,LOC0074
CDR002785,PH00198,PH00467,2026-04-22 23:23:00,1036,sms,LOC0151
CDR002786,PH00044,PH00736,2026-07-14 05:57:00,2166,app_message,LOC0034
CDR002787,PH00445,PH00548,2026-03-09 22:51:00,625,app_message,LOC0062
CDR002788,PH01198,PH00721,2026-08-13 16:00:00,252,app_message,LOC0025
CDR002789,PH00164,PH00072,2026-07-07 03:27:00,97,sms,LOC0044
CDR002790,PH00063,PH00930,2026-06-19 08:03:00,590,call,LOC0147
CDR002791,PH00034,PH00351,2026-02-21 15:17:00,466,sms,LOC0147
CDR002792,PH00239,PH00901,2026-06-04 12:04:00,260,call,LOC0130
CDR002793,PH00444,PH00674,2026-05-26 10:39:00,2040,call,LOC0153
CDR002794,PH01162,PH00338,2026-03-01 11:45:00,674,sms,LOC0005
CDR002795,PH00626,PH00439,2026-02-21 03:39:00,1026,app_message,LOC0090
CDR002796,PH00632,PH00022,2026-04-04 21:02:00,291,sms,LOC0156
CDR002797,PH00537,PH00058,2026-04-17 19:30:00,425,app_message,LOC0056
CDR002798,PH00220,PH00846,2026-06-01 12:26:00,1421,app_message,LOC0004
CDR002799,PH01067,PH01092,2026-03-08 22:34:00,201,call,LOC0080
CDR002800,PH01106,PH01151,2026-06-10 17:27:00,1792,app_message,LOC0173
CDR002801,PH00100,PH00233,2026-04-22 19:15:00,1394,call,LOC0161
CDR002802,PH00821,PH00358,2026-07-02 10:14:00,2400,app_message,LOC0011
CDR002803,PH00130,PH00543,2026-02-24 13:14:00,1976,app_message,LOC0039
CDR002804,PH00189,PH00853,2026-03-07 13:52:00,363,sms,LOC0053
CDR002805,PH01063,PH00490,2026-07-05 15:21:00,2151,app_message,LOC0105
CDR002806,PH00567,PH00369,2026-03-19 18:14:00,2253,call,LOC0134
CDR002807,PH00914,PH01189,2026-05-10 08:52:00,1005,app_message,LOC0034
CDR002808,PH00802,PH00741,2026-03-30 10:03:00,2062,call,LOC0175
CDR002809,PH00864,PH00222,2026-05-24 16:05:00,2391,call,LOC0113
CDR002810,PH00027,PH01162,2026-01-16 18:47:00,1846,app_message,LOC0119
CDR002811,PH00684,PH01039,2026-05-14 05:21:00,1799,call,LOC0094
CDR002812,PH00413,PH01134,2026-02-25 00:48:00,2107,app_message,LOC0101
CDR002813,PH00372,PH00321,2026-03-22 08:00:00,2375,call,LOC0178
CDR002814,PH00814,PH00371,2026-07-20 16:09:00,2303,sms,LOC0157
CDR002815,PH00908,PH00340,2026-03-14 01:02:00,1736,app_message,LOC0017
CDR002816,PH00134,PH00147,2026-05-30 15:43:00,1208,call,LOC0053
CDR002817,PH00833,PH00002,2026-06-13 05:10:00,2373,sms,LOC0046
CDR002818,PH00300,PH00093,2026-07-27 08:54:00,136,call,LOC0103
CDR002819,PH01041,PH01026,2026-05-06 08:28:00,307,sms,LOC0110
CDR002820,PH00598,PH01138,2026-08-25 10:42:00,2274,call,LOC0163
CDR002821,PH00789,PH00368,2026-03-25 19:51:00,39,app_message,LOC0093
CDR002822,PH00870,PH00077,2026-04-16 16:21:00,886,sms,LOC0147
CDR002823,PH00538,PH00714,2026-04-24 14:11:00,1889,sms,LOC0067
CDR002824,PH00261,PH00802,2026-01-01 09:25:00,2026,app_message,LOC0122
CDR002825,PH00088,PH00369,2026-05-03 20:54:00,206,app_message,LOC0155
CDR002826,PH00200,PH00183,2026-02-11 21:41:00,1581,call,LOC0076
CDR002827,PH01167,PH00525,2026-01-06 11:21:00,1546,call,LOC0086
CDR002828,PH00329,PH01032,2026-08-05 06:00:00,769,sms,LOC0095
CDR002829,PH01052,PH01101,2026-08-01 14:00:00,2017,call,LOC0071
CDR002830,PH00235,PH01144,2026-08-12 13:04:00,2290,call,LOC0072
CDR002831,PH00827,PH00644,2026-03-04 09:08:00,1092,sms,LOC0173
CDR002832,PH00945,PH00371,2026-02-18 12:41:00,2222,sms,LOC0105
CDR002833,PH00431,PH00336,2026-04-16 01:32:00,1205,sms,LOC0059
CDR002834,PH00554,PH01083,2026-06-16 08:03:00,564,app_message,LOC0123
CDR002835,PH00111,PH00984,2026-02-08 16:49:00,1610,call,LOC0175
CDR002836,PH00343,PH00530,2026-03-03 04:19:00,1894,call,LOC0180
CDR002837,PH00053,PH00147,2026-07-17 02:20:00,2184,call,LOC0109
CDR002838,PH00141,PH01030,2026-04-15 01:38:00,230,app_message,LOC0141
CDR002839,PH00320,PH00704,2026-04-15 23:47:00,209,app_message,LOC0085
CDR002840,PH00012,PH00046,2026-08-07 02:45:00,262,app_message,LOC0179
CDR002841,PH00146,PH01165,2026-01-19 01:27:00,389,sms,LOC0058
CDR002842,PH00766,PH00987,2026-04-29 07:49:00,765,sms,LOC0070
CDR002843,PH00779,PH00954,2026-03-06 13:51:00,1689,app_message,LOC0114
CDR002844,PH00475,PH00675,2026-04-28 14:11:00,1104,sms,LOC0083
CDR002845,PH00010,PH00819,2026-06-15 19:10:00,615,sms,LOC0022
CDR002846,PH00211,PH00753,2026-01-19 10:16:00,1267,sms,LOC0077
CDR002847,PH01007,PH01085,2026-04-27 01:24:00,755,app_message,LOC0017
CDR002848,PH00021,PH00128,2026-07-21 04:56:00,2287,sms,LOC0060
CDR002849,PH00103,PH00204,2026-06-21 07:57:00,1217,call,LOC0029
CDR002850,PH00380,PH00745,2026-07-10 14:10:00,1209,app_message,LOC0138
CDR002851,PH01075,PH00991,2026-01-21 17:29:00,606,call,LOC0159
CDR002852,PH00624,PH00873,2026-05-14 19:55:00,839,call,LOC0039
CDR002853,PH01179,PH00227,2026-07-16 23:24:00,24,call,LOC0176
CDR002854,PH00467,PH00526,2026-03-26 17:20:00,2370,sms,LOC0144
CDR002855,PH00742,PH00046,2026-05-12 12:53:00,1880,app_message,LOC0088
CDR002856,PH00554,PH00053,2026-06-12 16:54:00,322,app_message,LOC0026
CDR002857,PH00310,PH00783,2026-04-26 16:40:00,1022,call,LOC0131
CDR002858,PH00234,PH00602,2026-01-16 15:04:00,1984,sms,LOC0044
CDR002859,PH00713,PH00156,2026-06-11 16:10:00,950,app_message,LOC0034
CDR002860,PH00024,PH01033,2026-07-28 19:06:00,1096,sms,LOC0163
CDR002861,PH00879,PH00553,2026-06-28 01:36:00,1307,call,LOC0138
CDR002862,PH00385,PH01141,2026-06-10 01:33:00,1656,call,LOC0061
CDR002863,PH00511,PH00992,2026-01-25 05:52:00,2300,sms,LOC0142
CDR002864,PH00830,PH00014,2026-06-13 00:49:00,1620,app_message,LOC0168
CDR002865,PH00859,PH00516,2026-06-26 16:56:00,1035,call,LOC0129
CDR002866,PH00936,PH00523,2026-08-25 14:33:00,1767,call,LOC0022
CDR002867,PH00859,PH00856,2026-05-13 05:33:00,1247,sms,LOC0081
CDR002868,PH00978,PH01014,2026-02-12 09:18:00,399,call,LOC0168
CDR002869,PH00179,PH00859,2026-01-13 10:10:00,1050,call,LOC0140
CDR002870,PH00792,PH00440,2026-06-05 23:07:00,2380,sms,LOC0013
CDR002871,PH00221,PH00698,2026-05-12 08:46:00,458,app_message,LOC0079
CDR002872,PH00163,PH00418,2026-04-06 03:26:00,1772,sms,LOC0168
CDR002873,PH00895,PH01186,2026-07-15 14:46:00,1318,sms,LOC0093
CDR002874,PH00790,PH00107,2026-06-05 05:13:00,1730,sms,LOC0020
CDR002875,PH00068,PH00285,2026-04-26 01:04:00,1315,app_message,LOC0022
CDR002876,PH00290,PH01135,2026-08-19 22:28:00,2009,app_message,LOC0028
CDR002877,PH00400,PH00387,2026-05-12 21:33:00,936,sms,LOC0139
CDR002878,PH00483,PH00081,2026-07-31 19:24:00,2090,call,LOC0031
CDR002879,PH00837,PH00931,2026-07-04 16:35:00,791,app_message,LOC0039
CDR002880,PH00787,PH00646,2026-08-26 15:15:00,1453,call,LOC0026
CDR002881,PH00917,PH00385,2026-02-24 04:22:00,1068,sms,LOC0023
CDR002882,PH00184,PH00840,2026-03-13 15:16:00,751,sms,LOC0094
CDR002883,PH00778,PH00086,2026-07-17 15:02:00,228,call,LOC0043
CDR002884,PH00504,PH00442,2026-02-01 22:16:00,1010,sms,LOC0133
CDR002885,PH00982,PH00526,2026-03-05 10:36:00,146,sms,LOC0085
CDR002886,PH00900,PH00012,2026-07-22 20:42:00,1917,call,LOC0120
CDR002887,PH00757,PH00235,2026-04-29 08:12:00,1894,sms,LOC0082
CDR002888,PH00333,PH00887,2026-04-25 04:04:00,2098,call,LOC0126
CDR002889,PH00934,PH00023,2026-04-07 16:11:00,535,sms,LOC0156
CDR002890,PH00078,PH00308,2026-07-08 10:30:00,1538,sms,LOC0140
CDR002891,PH00838,PH00590,2026-08-12 19:49:00,2137,app_message,LOC0048
CDR002892,PH01116,PH00128,2026-08-02 02:19:00,363,sms,LOC0040
CDR002893,PH00397,PH00499,2026-05-23 11:10:00,845,call,LOC0116
CDR002894,PH01166,PH00166,2026-03-07 20:05:00,2072,sms,LOC0045
CDR002895,PH00698,PH00654,2026-08-03 00:55:00,1308,call,LOC0117
CDR002896,PH01073,PH00332,2026-04-28 04:36:00,1715,call,LOC0167
CDR002897,PH00398,PH00160,2026-07-29 02:25:00,1660,app_message,LOC0075
CDR002898,PH00985,PH00653,2026-07-17 08:15:00,1785,sms,LOC0141
CDR002899,PH00351,PH00373,2026-07-24 11:13:00,482,call,LOC0012
CDR002900,PH00319,PH00334,2026-07-15 04:07:00,749,app_message,LOC0115
CDR002901,PH00562,PH00366,2026-01-07 04:15:00,2248,sms,LOC0085
CDR002902,PH01151,PH00413,2026-02-19 17:13:00,1982,sms,LOC0139
CDR002903,PH00687,PH00726,2026-03-28 11:07:00,1954,call,LOC0177
CDR002904,PH00862,PH00269,2026-05-23 18:34:00,2209,sms,LOC0082
CDR002905,PH00439,PH01123,2026-05-30 20:40:00,2224,sms,LOC0086
CDR002906,PH01093,PH00571,2026-01-11 18:26:00,1803,sms,LOC0129
CDR002907,PH00602,PH00775,2026-04-28 07:57:00,1427,call,LOC0087
CDR002908,PH00523,PH00440,2026-03-23 07:01:00,1207,sms,LOC0029
CDR002909,PH00614,PH00524,2026-08-19 06:14:00,962,call,LOC0021
CDR002910,PH00036,PH00514,2026-08-28 11:29:00,1124,app_message,LOC0164
CDR002911,PH00412,PH01116,2026-06-21 01:32:00,2261,call,LOC0090
CDR002912,PH00762,PH00748,2026-02-11 06:17:00,1528,sms,LOC0086
CDR002913,PH00012,PH00146,2026-02-16 11:57:00,642,call,LOC0177
CDR002914,PH00544,PH00333,2026-01-10 12:18:00,2076,call,LOC0069
CDR002915,PH00074,PH00306,2026-07-22 00:33:00,94,call,LOC0114
CDR002916,PH00862,PH00535,2026-04-08 18:25:00,1349,call,LOC0113
CDR002917,PH00794,PH01003,2026-06-27 18:17:00,404,call,LOC0015
CDR002918,PH00117,PH00187,2026-01-31 09:32:00,2164,sms,LOC0041
CDR002919,PH00081,PH00951,2026-05-06 19:03:00,2269,call,LOC0085
CDR002920,PH00354,PH00576,2026-07-31 15:39:00,1126,app_message,LOC0009
CDR002921,PH00582,PH00904,2026-07-09 10:27:00,102,sms,LOC0171
CDR002922,PH00145,PH00765,2026-08-13 06:45:00,695,call,LOC0128
CDR002923,PH00187,PH00413,2026-01-15 12:21:00,2026,call,LOC0143
CDR002924,PH00509,PH00626,2026-01-10 22:25:00,1410,call,LOC0070
CDR002925,PH00054,PH00030,2026-01-27 01:20:00,2228,sms,LOC0074
CDR002926,PH00441,PH00100,2026-03-20 04:13:00,714,call,LOC0156
CDR002927,PH00875,PH00136,2026-06-09 11:51:00,1810,call,LOC0126
CDR002928,PH01178,PH00703,2026-03-24 20:44:00,797,call,LOC0118
CDR002929,PH00873,PH00560,2026-07-15 10:10:00,932,sms,LOC0113
CDR002930,PH01185,PH00777,2026-06-09 20:00:00,527,app_message,LOC0005
CDR002931,PH00040,PH00407,2026-03-10 07:02:00,885,call,LOC0043
CDR002932,PH00820,PH00747,2026-04-25 00:16:00,1135,sms,LOC0172
CDR002933,PH00499,PH00162,2026-05-20 16:05:00,2247,sms,LOC0115
CDR002934,PH00042,PH00933,2026-03-16 09:17:00,1938,call,LOC0050
CDR002935,PH00935,PH00254,2026-06-04 11:06:00,706,call,LOC0054
CDR002936,PH00253,PH00361,2026-07-07 09:12:00,1126,call,LOC0046
CDR002937,PH00724,PH00604,2026-02-01 15:44:00,1429,app_message,LOC0177
CDR002938,PH01164,PH01194,2026-03-18 17:39:00,2061,call,LOC0050
CDR002939,PH00575,PH00790,2026-02-18 04:21:00,1297,app_message,LOC0040
CDR002940,PH00252,PH00342,2026-02-20 22:09:00,474,call,LOC0134
CDR002941,PH00848,PH00253,2026-08-23 06:24:00,1465,call,LOC0153
CDR002942,PH00019,PH01084,2026-07-23 11:40:00,311,call,LOC0017
CDR002943,PH00933,PH00664,2026-08-30 14:14:00,1203,app_message,LOC0055
CDR002944,PH00147,PH00203,2026-03-19 21:15:00,1452,sms,LOC0014
CDR002945,PH00847,PH01198,2026-06-01 14:38:00,1821,sms,LOC0072
CDR002946,PH00275,PH00295,2026-07-22 18:50:00,1211,app_message,LOC0107
CDR002947,PH00724,PH00221,2026-04-20 12:29:00,168,app_message,LOC0177
CDR002948,PH00008,PH00087,2026-05-04 07:48:00,1242,call,LOC0051
CDR002949,PH00693,PH00911,2026-02-04 11:51:00,2245,app_message,LOC0031
CDR002950,PH00134,PH00092,2026-08-04 11:44:00,709,call,LOC0131
CDR002951,PH01028,PH00765,2026-03-12 20:04:00,2051,app_message,LOC0004
CDR002952,PH00413,PH00517,2026-08-25 23:46:00,25,sms,LOC0017
CDR002953,PH00508,PH00024,2026-02-04 03:48:00,2054,sms,LOC0111
CDR002954,PH00791,PH00325,2026-08-18 08:21:00,81,sms,LOC0041
CDR002955,PH00085,PH01135,2026-05-09 12:11:00,1238,call,LOC0028
CDR002956,PH00620,PH00547,2026-03-21 16:09:00,32,app_message,LOC0041
CDR002957,PH00696,PH00635,2026-02-08 23:25:00,2105,call,LOC0173
CDR002958,PH00384,PH00826,2026-01-07 09:55:00,272,sms,LOC0049
CDR002959,PH01133,PH00119,2026-03-01 14:36:00,1832,call,LOC0147
CDR002960,PH00996,PH00315,2026-03-06 14:54:00,1527,sms,LOC0116
CDR002961,PH01053,PH00742,2026-06-23 06:54:00,660,call,LOC0077
CDR002962,PH00672,PH00251,2026-08-09 14:45:00,2165,sms,LOC0095
CDR002963,PH00549,PH00530,2026-08-02 16:28:00,1370,call,LOC0108
CDR002964,PH00051,PH00757,2026-03-30 03:24:00,1548,app_message,LOC0102
CDR002965,PH00493,PH00886,2026-02-01 07:35:00,2239,call,LOC0015
CDR002966,PH00088,PH01010,2026-01-27 04:00:00,1268,sms,LOC0078
CDR002967,PH00768,PH00026,2026-08-02 15:58:00,831,app_message,LOC0179
CDR002968,PH00100,PH00441,2026-03-21 12:46:00,169,sms,LOC0115
CDR002969,PH00812,PH00378,2026-03-25 15:17:00,111,app_message,LOC0006
CDR002970,PH00539,PH01158,2026-01-26 12:27:00,1477,call,LOC0046
CDR002971,PH00168,PH00603,2026-05-19 12:23:00,168,sms,LOC0178
CDR002972,PH00441,PH01085,2026-05-07 23:03:00,1355,app_message,LOC0156
CDR002973,PH00567,PH00816,2026-01-04 01:09:00,1363,app_message,LOC0026
CDR002974,PH01054,PH00098,2026-08-03 12:51:00,1102,sms,LOC0010
CDR002975,PH01141,PH00424,2026-03-25 16:53:00,2216,app_message,LOC0093
CDR002976,PH00880,PH00127,2026-05-07 06:54:00,202,call,LOC0067
CDR002977,PH00602,PH00988,2026-08-25 23:30:00,1436,sms,LOC0019
CDR002978,PH00149,PH01162,2026-05-11 21:06:00,186,sms,LOC0136
CDR002979,PH00442,PH00337,2026-07-13 00:39:00,1082,call,LOC0001
CDR002980,PH00664,PH00415,2026-07-08 14:10:00,2134,sms,LOC0093
CDR002981,PH01158,PH00120,2026-06-14 00:28:00,1734,app_message,LOC0164
CDR002982,PH00643,PH00699,2026-05-12 20:16:00,1716,call,LOC0098
CDR002983,PH00670,PH00845,2026-03-18 01:50:00,1698,sms,LOC0091
CDR002984,PH00787,PH00662,2026-02-05 01:24:00,460,call,LOC0094
CDR002985,PH00823,PH00105,2026-03-15 01:28:00,662,call,LOC0040
CDR002986,PH00896,PH00873,2026-08-30 23:04:00,1768,app_message,LOC0053
CDR002987,PH00854,PH00204,2026-08-18 03:21:00,790,call,LOC0157
CDR002988,PH01088,PH00456,2026-04-09 01:56:00,1326,call,LOC0134
CDR002989,PH00090,PH00853,2026-04-20 08:09:00,1122,sms,LOC0106
CDR002990,PH01152,PH00894,2026-03-28 05:48:00,2191,sms,LOC0143
CDR002991,PH00587,PH01110,2026-05-20 22:43:00,1178,app_message,LOC0056
CDR002992,PH00393,PH00308,2026-04-20 06:42:00,1687,app_message,LOC0030
CDR002993,PH00210,PH00325,2026-04-13 14:40:00,1717,app_message,LOC0009
CDR002994,PH00709,PH00861,2026-01-29 21:18:00,2206,app_message,LOC0065
CDR002995,PH00549,PH00064,2026-04-17 11:35:00,1248,sms,LOC0138
CDR002996,PH00641,PH00314,2026-06-21 07:09:00,1736,sms,LOC0153
CDR002997,PH00706,PH00383,2026-04-04 19:54:00,1472,app_message,LOC0073
CDR002998,PH00987,PH00240,2026-04-27 21:49:00,614,sms,LOC0114
CDR002999,PH00472,PH00540,2026-02-11 12:46:00,1103,sms,LOC0125
CDR003000,PH00256,PH00158,2026-01-02 05:50:00,1655,call,LOC0144
CDR003001,PH01156,PH00126,2026-08-04 10:05:00,414,call,LOC0055
CDR003002,PH00084,PH01180,2026-05-16 00:31:00,2014,sms,LOC0002
CDR003003,PH00449,PH00725,2026-08-17 10:22:00,1222,sms,LOC0108
CDR003004,PH00417,PH00493,2026-07-10 08:12:00,2329,app_message,LOC0001
CDR003005,PH00819,PH00225,2026-05-23 12:06:00,577,app_message,LOC0001
CDR003006,PH00811,PH00085,2026-03-20 16:11:00,1934,call,LOC0059
CDR003007,PH00298,PH00916,2026-04-10 18:06:00,871,app_message,LOC0103
CDR003008,PH00582,PH00689,2026-03-13 12:27:00,1256,sms,LOC0056
CDR003009,PH01169,PH00015,2026-06-21 20:32:00,1933,app_message,LOC0101
CDR003010,PH00792,PH00115,2026-06-07 23:48:00,288,app_message,LOC0070
CDR003011,PH00354,PH00200,2026-03-04 22:15:00,1600,call,LOC0089
CDR003012,PH00996,PH01152,2026-08-12 04:54:00,1303,app_message,LOC0063
CDR003013,PH00495,PH00373,2026-06-16 02:04:00,548,sms,LOC0117
CDR003014,PH00729,PH00373,2026-08-24 19:34:00,2145,sms,LOC0039
CDR003015,PH00111,PH00761,2026-07-16 02:23:00,2113,sms,LOC0066
CDR003016,PH00486,PH01092,2026-07-12 22:19:00,830,app_message,LOC0045
CDR003017,PH00559,PH01116,2026-03-13 08:58:00,1116,sms,LOC0093
CDR003018,PH00669,PH00298,2026-06-23 11:26:00,1006,call,LOC0146
CDR003019,PH01194,PH00001,2026-06-11 13:38:00,1316,call,LOC0038
CDR003020,PH00936,PH00460,2026-07-26 11:05:00,1520,call,LOC0074
CDR003021,PH01137,PH00260,2026-04-18 19:11:00,90,call,LOC0074
CDR003022,PH01100,PH00288,2026-02-13 08:08:00,693,call,LOC0043
CDR003023,PH00134,PH01082,2026-03-08 21:58:00,1340,call,LOC0102
CDR003024,PH00929,PH01161,2026-03-23 03:24:00,1343,sms,LOC0039
CDR003025,PH01185,PH01086,2026-07-02 20:47:00,2083,call,LOC0174
CDR003026,PH00777,PH00024,2026-01-21 11:02:00,1003,app_message,LOC0062
CDR003027,PH00815,PH00191,2026-01-18 13:05:00,1047,app_message,LOC0046
CDR003028,PH00575,PH00041,2026-03-25 16:31:00,504,sms,LOC0061
CDR003029,PH00534,PH00854,2026-05-22 23:17:00,1309,app_message,LOC0132
CDR003030,PH00196,PH01191,2026-03-25 12:17:00,1180,sms,LOC0002
CDR003031,PH00977,PH00053,2026-05-14 19:41:00,251,sms,LOC0150
CDR003032,PH00948,PH00103,2026-02-11 14:36:00,1257,app_message,LOC0145
CDR003033,PH00876,PH00801,2026-05-06 13:21:00,830,app_message,LOC0023
CDR003034,PH00528,PH00655,2026-04-24 08:40:00,316,call,LOC0042
CDR003035,PH00026,PH00858,2026-04-06 02:06:00,1177,sms,LOC0085
CDR003036,PH00252,PH01026,2026-05-01 12:21:00,2384,app_message,LOC0031
CDR003037,PH00611,PH00686,2026-03-11 07:33:00,1039,sms,LOC0095
CDR003038,PH00545,PH00554,2026-01-21 16:29:00,124,sms,LOC0054
CDR003039,PH00563,PH00394,2026-05-05 07:27:00,1453,call,LOC0024
CDR003040,PH00005,PH00138,2026-06-28 07:39:00,878,call,LOC0012
CDR003041,PH01085,PH00324,2026-04-15 11:37:00,2173,sms,LOC0085
CDR003042,PH00837,PH01033,2026-06-13 20:48:00,1674,sms,LOC0056
CDR003043,PH00588,PH01001,2026-05-05 13:54:00,1166,call,LOC0126
CDR003044,PH00874,PH01170,2026-04-04 18:39:00,1859,call,LOC0032
CDR003045,PH00907,PH00923,2026-04-26 19:27:00,1724,app_message,LOC0053
CDR003046,PH00007,PH00401,2026-08-01 11:42:00,1409,app_message,LOC0110
CDR003047,PH01126,PH00690,2026-03-29 00:15:00,664,call,LOC0104
CDR003048,PH00223,PH00066,2026-03-03 21:22:00,1303,app_message,LOC0170
CDR003049,PH00325,PH00925,2026-02-15 10:40:00,855,app_message,LOC0072
CDR003050,PH00735,PH00463,2026-07-18 12:33:00,1406,sms,LOC0056
CDR003051,PH01177,PH00434,2026-07-18 14:24:00,642,app_message,LOC0022
CDR003052,PH00287,PH00804,2026-03-29 10:43:00,1192,sms,LOC0100
CDR003053,PH00758,PH00913,2026-08-14 12:38:00,2099,sms,LOC0146
CDR003054,PH00512,PH00567,2026-08-09 04:36:00,2077,call,LOC0153
CDR003055,PH00945,PH00808,2026-08-14 16:14:00,1598,sms,LOC0180
CDR003056,PH00091,PH00072,2026-04-07 08:56:00,1342,sms,LOC0180
CDR003057,PH00619,PH00875,2026-07-05 04:51:00,1002,app_message,LOC0045
CDR003058,PH00420,PH00436,2026-08-06 02:23:00,496,call,LOC0017
CDR003059,PH01101,PH00172,2026-02-26 08:03:00,1256,app_message,LOC0046
CDR003060,PH00132,PH00449,2026-05-30 10:49:00,533,app_message,LOC0065
CDR003061,PH01135,PH00887,2026-04-29 21:29:00,2114,app_message,LOC0140
CDR003062,PH00226,PH00119,2026-04-05 08:46:00,130,call,LOC0039
CDR003063,PH00188,PH01181,2026-05-24 16:54:00,1928,call,LOC0088
CDR003064,PH00661,PH00435,2026-01-21 08:54:00,33,call,LOC0166
CDR003065,PH00669,PH00695,2026-06-30 16:48:00,85,app_message,LOC0050
CDR003066,PH00624,PH00844,2026-01-26 20:34:00,1607,call,LOC0093
CDR003067,PH00751,PH00144,2026-03-15 02:49:00,1976,sms,LOC0070
CDR003068,PH00951,PH01130,2026-07-06 15:22:00,1655,sms,LOC0127
CDR003069,PH00295,PH00698,2026-04-12 20:17:00,494,call,LOC0106
CDR003070,PH00394,PH00448,2026-03-02 08:30:00,407,call,LOC0132
CDR003071,PH00532,PH00565,2026-02-25 13:17:00,905,sms,LOC0064
CDR003072,PH00614,PH00425,2026-01-29 06:52:00,499,call,LOC0039
CDR003073,PH00442,PH00111,2026-06-07 01:46:00,148,call,LOC0066
CDR003074,PH00285,PH00326,2026-06-04 20:29:00,1918,sms,LOC0095
CDR003075,PH00641,PH00990,2026-05-02 07:55:00,702,app_message,LOC0079
CDR003076,PH00322,PH00504,2026-05-26 10:41:00,112,call,LOC0164
CDR003077,PH00770,PH00939,2026-07-05 10:19:00,1518,app_message,LOC0013
CDR003078,PH00789,PH00334,2026-01-31 10:46:00,125,call,LOC0164
CDR003079,PH01083,PH00172,2026-07-29 06:39:00,722,sms,LOC0177
CDR003080,PH00381,PH00001,2026-08-21 12:41:00,2136,sms,LOC0161
