geo_event_id,person_id,location_id,timestamp,event_type,source_confidence
GEO001981,P00052,LOC0063,2026-07-16 07:19:00,stayed,0.92
GEO001982,P00177,LOC0109,2026-01-19 06:49:00,seen,0.72
GEO001983,P00859,LOC0011,2026-02-15 23:52:00,exited,0.88
GEO001984,P00051,LOC0066,2026-01-28 07:28:00,stayed,0.92
GEO001985,P00651,LOC0067,2026-06-23 01:59:00,entered,0.92
GEO001986,P00717,LOC0126,2026-01-11 16:32:00,entered,0.75
GEO001987,P00067,LOC0062,2026-05-10 21:46:00,entered,0.79
GEO001988,P00220,LOC0176,2026-05-22 04:54:00,seen,0.96
GEO001989,P00786,LOC0172,2026-03-10 04:16:00,stayed,0.7
GEO001990,P00907,LOC0157,2026-08-11 08:41:00,stayed,0.92
GEO001991,P00732,LOC0051,2026-01-10 09:45:00,seen,0.94
GEO001992,P00579,LOC0167,2026-04-24 13:38:00,stayed,0.76
GEO001993,P00141,LOC0177,2026-02-08 22:53:00,seen,0.7
GEO001994,P00935,LOC0050,2026-08-17 10:54:00,exited,0.83
GEO001995,P00335,LOC0136,2026-05-22 03:08:00,seen,0.78
GEO001996,P00678,LOC0064,2026-05-29 21:54:00,seen,0.83
GEO001997,P00928,LOC0015,2026-07-15 07:09:00,stayed,0.68
GEO001998,P00250,LOC0012,2026-05-12 18:31:00,exited,0.81
GEO001999,P00321,LOC0010,2026-08-15 20:16:00,seen,0.7
GEO002000,P00121,LOC0025,2026-01-22 13:56:00,exited,0.99
GEO002001,P00512,LOC0023,2026-02-12 17:19:00,stayed,0.92
GEO002002,P00243,LOC0109,2026-06-15 17:58:00,exited,0.93
GEO002003,P00159,LOC0020,2026-01-03 01:40:00,entered,0.82
GEO002004,P00647,LOC0096,2026-06-06 10:38:00,stayed,0.78
GEO002005,P00838,LOC0047,2026-01-22 22:45:00,seen,0.85
GEO002006,P00788,LOC0102,2026-01-31 07:41:00,entered,0.76
GEO002007,P00269,LOC0151,2026-04-07 03:23:00,seen,0.69
GEO002008,P00280,LOC0107,2026-03-12 06:36:00,exited,0.97
GEO002009,P00567,LOC0163,2026-05-06 20:26:00,exited,0.83
GEO002010,P00781,LOC0074,2026-04-17 22:21:00,exited,0.83
GEO002011,P00033,LOC0027,2026-07-22 11:39:00,exited,0.8
GEO002012,P00810,LOC0005,2026-01-20 16:28:00,entered,0.86
GEO002013,P00443,LOC0139,2026-05-26 04:50:00,exited,0.8
GEO002014,P00432,LOC0105,2026-07-17 21:54:00,entered,0.93
GEO002015,P00276,LOC0037,2026-03-20 07:36:00,stayed,0.69
GEO002016,P00982,LOC0100,2026-08-08 01:00:00,stayed,0.66
GEO002017,P00691,LOC0084,2026-01-10 00:09:00,seen,0.73
GEO002018,P00888,LOC0089,2026-07-02 08:06:00,seen,0.66
GEO002019,P00454,LOC0038,2026-03-08 04:16:00,entered,0.97
GEO002020,P00058,LOC0176,2026-08-10 02:06:00,entered,0.69
GEO002021,P00738,LOC0131,2026-04-29 06:16:00,entered,0.67
GEO002022,P00239,LOC0088,2026-04-09 04:20:00,stayed,0.75
GEO002023,P00505,LOC0123,2026-03-02 11:51:00,seen,0.86
GEO002024,P00881,LOC0100,2026-08-02 05:52:00,entered,0.89
GEO002025,P00354,LOC0165,2026-08-18 08:03:00,stayed,0.99
GEO002026,P00890,LOC0008,2026-08-28 08:49:00,entered,0.65
GEO002027,P00130,LOC0062,2026-04-11 11:00:00,entered,0.79
GEO002028,P00351,LOC0022,2026-04-21 20:41:00,entered,0.94
GEO002029,P00827,LOC0114,2026-01-17 05:49:00,exited,0.87
GEO002030,P00232,LOC0139,2026-02-06 03:05:00,seen,0.74
GEO002031,P00516,LOC0028,2026-08-27 04:30:00,entered,0.8
GEO002032,P00699,LOC0072,2026-07-30 14:39:00,seen,0.66
GEO002033,P00382,LOC0164,2026-03-03 08:59:00,exited,0.84
GEO002034,P00833,LOC0168,2026-02-05 02:31:00,exited,0.72
GEO002035,P00590,LOC0166,2026-08-06 21:50:00,exited,0.85
GEO002036,P00451,LOC0048,2026-05-26 22:11:00,stayed,0.68
GEO002037,P00395,LOC0140,2026-01-29 08:37:00,entered,0.71
GEO002038,P00436,LOC0104,2026-01-28 10:18:00,entered,0.8
GEO002039,P00184,LOC0165,2026-08-23 23:08:00,entered,0.97
GEO002040,P00326,LOC0050,2026-03-21 17:14:00,seen,0.82
GEO002041,P00309,LOC0065,2026-05-02 12:15:00,entered,0.79
GEO002042,P00884,LOC0155,2026-01-28 01:55:00,seen,0.85
GEO002043,P00077,LOC0027,2026-04-09 11:39:00,stayed,0.66
GEO002044,P00594,LOC0167,2026-02-04 11:19:00,entered,0.85
GEO002045,P00210,LOC0128,2026-04-07 19:30:00,exited,0.95
GEO002046,P00563,LOC0081,2026-08-25 18:29:00,exited,0.93
GEO002047,P00827,LOC0152,2026-03-23 05:53:00,seen,0.84
GEO002048,P00645,LOC0016,2026-02-24 00:24:00,exited,0.93
GEO002049,P00906,LOC0132,2026-01-12 22:15:00,stayed,0.73
GEO002050,P00663,LOC0151,2026-02-10 18:01:00,seen,0.75
GEO002051,P00627,LOC0141,2026-02-08 11:33:00,entered,0.67
GEO002052,P00499,LOC0068,2026-02-14 17:35:00,entered,0.66
GEO002053,P00657,LOC0154,2026-05-07 11:58:00,stayed,0.66
GEO002054,P00584,LOC0067,2026-01-16 14:14:00,stayed,0.73
GEO002055,P00713,LOC0056,2026-06-29 05:11:00,exited,0.99
GEO002056,P00594,LOC0122,2026-04-13 19:15:00,exited,0.72
GEO002057,P00496,LOC0131,2026-05-16 08:42:00,entered,0.94
GEO002058,P00651,LOC0137,2026-01-05 00:11:00,seen,0.9
GEO002059,P00925,LOC0094,2026-05-07 05:10:00,stayed,0.92
GEO002060,P00009,LOC0058,2026-08-22 20:37:00,entered,0.97
GEO002061,P00154,LOC0147,2026-06-28 18:47:00,seen,0.94
GEO002062,P00742,LOC0020,2026-06-27 14:51:00,entered,0.75
GEO002063,P00255,LOC0118,2026-08-13 16:04:00,entered,0.84
GEO002064,P00368,LOC0047,2026-04-30 10:16:00,seen,0.77
GEO002065,P00869,LOC0043,2026-05-24 08:24:00,exited,0.73
GEO002066,P00321,LOC0179,2026-01-23 12:55:00,entered,0.89
GEO002067,P00243,LOC0036,2026-06-09 21:50:00,stayed,0.73
GEO002068,P00073,LOC0019,2026-07-31 00:06:00,stayed,0.7
GEO002069,P00860,LOC0044,2026-06-08 11:53:00,stayed,0.96
GEO002070,P00768,LOC0114,2026-05-25 10:02:00,exited,0.99
GEO002071,P00637,LOC0029,2026-05-21 22:00:00,stayed,0.66
GEO002072,P00973,LOC0008,2026-05-13 06:03:00,entered,0.95
GEO002073,P00961,LOC0160,2026-08-14 08:55:00,stayed,0.87
GEO002074,P00572,LOC0113,2026-05-26 21:33:00,seen,0.7
GEO002075,P00253,LOC0149,2026-03-03 23:12:00,stayed,0.68
GEO002076,P00493,LOC0033,2026-07-02 19:14:00,seen,0.79
GEO002077,P00831,LOC0084,2026-03-27 17:49:00,stayed,0.87
GEO002078,P00479,LOC0039,2026-06-17 15:49:00,seen,0.9
GEO002079,P00196,LOC0033,2026-02-22 23:21:00,entered,0.99
GEO002080,P00880,LOC0133,2026-07-03 18:06:00,entered,0.97
GEO002081,P00876,LOC0026,2026-05-02 20:31:00,seen,0.91
GEO002082,P00481,LOC0037,2026-03-04 08:36:00,exited,0.69
GEO002083,P00237,LOC0059,2026-02-22 07:02:00,entered,0.77
GEO002084,P00057,LOC0013,2026-04-05 17:34:00,exited,0.92
GEO002085,P00335,LOC0003,2026-07-19 09:01:00,stayed,0.81
GEO002086,P00438,LOC0143,2026-03-04 17:57:00,seen,0.7
GEO002087,P00202,LOC0028,2026-08-26 00:52:00,entered,0.75
GEO002088,P00089,LOC0165,2026-01-10 15:32:00,exited,0.95
GEO002089,P00620,LOC0020,2026-05-13 04:23:00,exited,0.99
GEO002090,P00747,LOC0099,2026-08-26 08:55:00,seen,0.96
GEO002091,P00270,LOC0122,2026-01-15 13:38:00,stayed,0.92
GEO002092,P00673,LOC0165,2026-01-02 18:25:00,seen,0.66
GEO002093,P00497,LOC0146,2026-03-18 01:28:00,entered,0.97
GEO002094,P00764,LOC0139,2026-07-17 10:24:00,exited,0.76
GEO002095,P00535,LOC0119,2026-03-28 04:40:00,entered,0.81
GEO002096,P00584,LOC0059,2026-01-30 20:15:00,exited,0.7
GEO002097,P00562,LOC0049,2026-07-24 14:26:00,stayed,0.77
GEO002098,P00695,LOC0070,2026-01-22 14:51:00,exited,0.94
GEO002099,P00172,LOC0069,2026-08-28 19:16:00,stayed,0.96
GEO002100,P00775,LOC0138,2026-03-24 03:07:00,entered,0.98
GEO002101,P00128,LOC0002,2026-05-26 05:09:00,seen,0.88
GEO002102,P00282,LOC0107,2026-04-21 23:35:00,exited,0.94
GEO002103,P00477,LOC0038,2026-03-22 22:55:00,seen,0.97
GEO002104,P00586,LOC0091,2026-04-06 23:46:00,entered,0.9
GEO002105,P00841,LOC0035,2026-02-22 04:52:00,seen,0.68
GEO002106,P00747,LOC0110,2026-05-16 01:26:00,seen,0.98
GEO002107,P00556,LOC0171,2026-03-09 21:48:00,entered,0.91
GEO002108,P00482,LOC0146,2026-05-11 13:33:00,stayed,0.93
GEO002109,P00863,LOC0095,2026-04-17 10:43:00,seen,0.73
GEO002110,P00259,LOC0001,2026-04-25 10:14:00,seen,0.66
GEO002111,P00496,LOC0075,2026-03-11 02:08:00,seen,0.75
GEO002112,P00176,LOC0064,2026-06-10 09:09:00,exited,0.74
GEO002113,P00267,LOC0169,2026-07-06 20:51:00,stayed,0.66
GEO002114,P00287,LOC0166,2026-06-14 20:23:00,entered,0.99
GEO002115,P00271,LOC0087,2026-04-27 09:57:00,seen,0.8
GEO002116,P00288,LOC0047,2026-06-29 04:05:00,exited,0.84
GEO002117,P00345,LOC0069,2026-06-03 06:41:00,seen,0.81
GEO002118,P00921,LOC0063,2026-08-26 22:10:00,seen,0.88
GEO002119,P00122,LOC0094,2026-02-20 00:06:00,stayed,0.67
GEO002120,P00930,LOC0163,2026-05-20 08:26:00,stayed,0.83
GEO002121,P00249,LOC0031,2026-03-24 21:23:00,stayed,0.96
GEO002122,P00612,LOC0123,2026-01-17 05:11:00,exited,0.98
GEO002123,P00019,LOC0160,2026-06-13 09:55:00,entered,0.89
GEO002124,P00201,LOC0107,2026-05-09 15:53:00,stayed,0.74
GEO002125,P00086,LOC0061,2026-01-12 18:48:00,stayed,0.79
GEO002126,P00812,LOC0174,2026-07-13 15:40:00,seen,0.92
GEO002127,P00337,LOC0044,2026-08-18 22:42:00,seen,0.97
GEO002128,P00812,LOC0112,2026-01-17 01:23:00,entered,0.74
GEO002129,P00078,LOC0114,2026-07-12 19:03:00,stayed,0.67
GEO002130,P00310,LOC0046,2026-02-26 01:05:00,stayed,0.79
GEO002131,P00549,LOC0159,2026-03-08 19:28:00,stayed,0.87
GEO002132,P00695,LOC0153,2026-05-19 12:37:00,entered,0.88
GEO002133,P00743,LOC0059,2026-04-15 16:29:00,entered,0.68
GEO002134,P00204,LOC0100,2026-02-02 22:33:00,entered,0.91
GEO002135,P00010,LOC0005,2026-08-23 17:31:00,exited,0.86
GEO002136,P00531,LOC0094,2026-08-23 10:29:00,seen,0.73
GEO002137,P00759,LOC0034,2026-05-04 16:48:00,stayed,0.79
GEO002138,P00010,LOC0019,2026-05-08 04:23:00,exited,0.83
GEO002139,P00047,LOC0003,2026-08-25 04:45:00,stayed,0.68
GEO002140,P00048,LOC0033,2026-03-27 18:57:00,exited,0.9
GEO002141,P00049,LOC0134,2026-06-05 11:11:00,seen,0.66
GEO002142,P00273,LOC0167,2026-03-20 06:20:00,stayed,0.97
GEO002143,P00684,LOC0032,2026-05-03 12:52:00,stayed,0.7
GEO002144,P00878,LOC0145,2026-02-24 16:02:00,entered,0.93
GEO002145,P00263,LOC0012,2026-05-28 13:16:00,entered,0.69
GEO002146,P00987,LOC0116,2026-01-08 02:38:00,seen,0.72
GEO002147,P00007,LOC0065,2026-01-05 07:56:00,entered,0.83
GEO002148,P00107,LOC0141,2026-01-24 00:55:00,stayed,0.94
GEO002149,P00669,LOC0068,2026-04-23 10:25:00,seen,0.88
GEO002150,P00718,LOC0037,2026-04-15 23:06:00,stayed,0.98
GEO002151,P00401,LOC0173,2026-08-26 23:44:00,stayed,0.71
GEO002152,P00434,LOC0022,2026-04-30 16:04:00,seen,0.86
GEO002153,P00396,LOC0021,2026-07-20 06:47:00,exited,0.68
GEO002154,P00389,LOC0021,2026-06-23 04:21:00,seen,0.98
GEO002155,P00750,LOC0119,2026-03-12 12:57:00,seen,0.81
GEO002156,P00257,LOC0088,2026-05-16 09:32:00,entered,0.93
GEO002157,P00349,LOC0005,2026-06-27 21:58:00,exited,0.95
GEO002158,P00878,LOC0005,2026-04-12 04:55:00,seen,0.93
GEO002159,P00516,LOC0016,2026-02-14 18:00:00,entered,0.98
GEO002160,P00829,LOC0141,2026-06-18 12:07:00,entered,0.7
GEO002161,P00855,LOC0104,2026-08-30 17:00:00,stayed,0.75
GEO002162,P00447,LOC0023,2026-07-31 15:16:00,entered,0.82
GEO002163,P00125,LOC0035,2026-04-20 22:48:00,seen,0.68
GEO002164,P00260,LOC0169,2026-01-06 09:48:00,exited,0.67
GEO002165,P00596,LOC0080,2026-03-26 21:29:00,exited,0.79
GEO002166,P00957,LOC0170,2026-06-28 09:19:00,seen,0.94
GEO002167,P00857,LOC0038,2026-08-10 22:01:00,exited,0.87
GEO002168,P00616,LOC0120,2026-07-17 17:08:00,stayed,0.95
GEO002169,P00772,LOC0178,2026-05-13 00:27:00,stayed,0.86
GEO002170,P00354,LOC0172,2026-01-29 20:24:00,exited,0.71
GEO002171,P00180,LOC0079,2026-07-30 07:00:00,entered,0.67
GEO002172,P00862,LOC0004,2026-02-10 16:35:00,exited,0.91
GEO002173,P00408,LOC0104,2026-07-23 13:18:00,seen,0.65
GEO002174,P00592,LOC0081,2026-07-16 02:19:00,stayed,0.79
GEO002175,P00745,LOC0102,2026-04-28 04:43:00,exited,0.88
GEO002176,P00726,LOC0165,2026-07-05 05:16:00,exited,0.95
GEO002177,P00027,LOC0158,2026-05-23 13:03:00,exited,0.99
GEO002178,P00889,LOC0114,2026-07-14 11:03:00,entered,0.96
GEO002179,P00424,LOC0042,2026-07-30 19:36:00,entered,0.7
GEO002180,P00061,LOC0008,2026-05-09 22:53:00,exited,0.97
GEO002181,P00891,LOC0054,2026-05-06 11:54:00,entered,0.92
GEO002182,P00987,LOC0020,2026-05-08 16:20:00,seen,0.78
GEO002183,P00787,LOC0166,2026-05-09 14:21:00,entered,0.94
GEO002184,P00529,LOC0022,2026-04-01 01:37:00,exited,0.85
GEO002185,P00817,LOC0158,2026-06-16 09:10:00,seen,0.7
GEO002186,P00629,LOC0116,2026-05-24 00:20:00,stayed,0.67
GEO002187,P00952,LOC0101,2026-01-28 09:31:00,stayed,0.68
GEO002188,P00826,LOC0150,2026-02-15 17:58:00,seen,0.74
GEO002189,P00514,LOC0047,2026-06-26 04:07:00,exited,0.83
GEO002190,P00971,LOC0049,2026-07-14 06:38:00,stayed,0.76
GEO002191,P00780,LOC0178,2026-02-02 03:15:00,entered,0.8
GEO002192,P00218,LOC0132,2026-07-15 23:36:00,seen,0.74
GEO002193,P00374,LOC0005,2026-03-12 06:33:00,entered,0.7
GEO002194,P00089,LOC0136,2026-03-23 05:07:00,stayed,0.84
GEO002195,P00573,LOC0027,2026-04-19 00:01:00,exited,0.77
GEO002196,P00703,LOC0024,2026-08-10 02:24:00,exited,0.92
GEO002197,P00602,LOC0079,2026-02-16 09:09:00,seen,0.7
GEO002198,P00336,LOC0111,2026-08-11 11:32:00,seen,0.69
GEO002199,P00419,LOC0169,2026-05-10 04:49:00,exited,0.96
GEO002200,P00423,LOC0127,2026-05-25 07:18:00,entered,0.68
GEO002201,P00924,LOC0176,2026-02-17 13:21:00,entered,0.89
GEO002202,P00955,LOC0028,2026-04-12 02:37:00,exited,0.78
GEO002203,P00426,LOC0173,2026-08-03 12:05:00,stayed,0.97
GEO002204,P00185,LOC0071,2026-05-23 05:57:00,seen,0.75
GEO002205,P00152,LOC0113,2026-04-30 02:45:00,exited,0.68
GEO002206,P00036,LOC0062,2026-04-21 06:24:00,entered,0.7
GEO002207,P00005,LOC0133,2026-01-02 21:45:00,stayed,0.87
GEO002208,P00062,LOC0089,2026-05-11 18:57:00,seen,0.72
GEO002209,P00184,LOC0041,2026-03-23 14:58:00,exited,0.67
GEO002210,P00893,LOC0137,2026-03-03 13:07:00,seen,0.67
GEO002211,P00518,LOC0083,2026-05-31 08:35:00,seen,0.98
GEO002212,P00986,LOC0010,2026-03-19 04:57:00,seen,0.95
GEO002213,P00914,LOC0046,2026-05-28 05:38:00,entered,0.93
GEO002214,P00773,LOC0161,2026-02-19 01:34:00,entered,0.96
GEO002215,P00695,LOC0035,2026-06-12 13:46:00,entered,0.96
GEO002216,P00423,LOC0126,2026-03-08 13:02:00,entered,0.72
GEO002217,P00941,LOC0034,2026-08-10 19:04:00,stayed,0.72
GEO002218,P00289,LOC0042,2026-07-09 09:21:00,exited,0.67
GEO002219,P00158,LOC0032,2026-08-31 07:25:00,exited,0.76
GEO002220,P00157,LOC0063,2026-03-21 05:07:00,seen,0.8
GEO002221,P00219,LOC0023,2026-07-21 02:59:00,entered,0.86
GEO002222,P00620,LOC0105,2026-06-09 11:16:00,exited,0.98
GEO002223,P00020,LOC0068,2026-03-13 22:35:00,entered,0.83
GEO002224,P00478,LOC0121,2026-02-20 05:37:00,stayed,0.89
GEO002225,P00321,LOC0153,2026-01-18 05:04:00,seen,0.79
GEO002226,P00687,LOC0073,2026-01-24 05:01:00,exited,0.78
GEO002227,P00033,LOC0167,2026-08-16 09:57:00,entered,0.91
GEO002228,P00388,LOC0138,2026-05-07 00:49:00,stayed,0.88
GEO002229,P00651,LOC0178,2026-01-08 04:49:00,entered,0.7
GEO002230,P00739,LOC0113,2026-06-29 09:54:00,exited,0.89
GEO002231,P00604,LOC0101,2026-08-28 01:38:00,stayed,0.91
GEO002232,P00988,LOC0177,2026-07-16 12:23:00,exited,0.9
GEO002233,P00823,LOC0096,2026-08-30 15:43:00,stayed,0.91
GEO002234,P00920,LOC0176,2026-06-13 21:46:00,stayed,0.68
GEO002235,P00517,LOC0014,2026-01-02 01:58:00,seen,0.93
GEO002236,P00007,LOC0023,2026-07-16 17:44:00,exited,0.77
GEO002237,P00327,LOC0111,2026-04-24 00:57:00,seen,0.99
GEO002238,P00869,LOC0031,2026-08-28 22:42:00,exited,0.78
GEO002239,P00504,LOC0123,2026-03-27 13:46:00,exited,0.69
GEO002240,P00624,LOC0068,2026-08-31 21:14:00,entered,0.94
GEO002241,P00639,LOC0158,2026-08-04 16:08:00,entered,0.86
GEO002242,P00285,LOC0176,2026-01-23 00:12:00,stayed,0.78
GEO002243,P00735,LOC0024,2026-04-16 00:39:00,exited,0.92
GEO002244,P00752,LOC0173,2026-07-24 00:33:00,exited,0.79
GEO002245,P00171,LOC0022,2026-07-09 14:14:00,seen,0.87
GEO002246,P00674,LOC0002,2026-08-06 05:17:00,seen,0.86
GEO002247,P00262,LOC0136,2026-02-01 05:08:00,stayed,0.81
GEO002248,P00823,LOC0152,2026-03-16 19:12:00,stayed,0.95
GEO002249,P00605,LOC0109,2026-06-12 22:31:00,entered,0.82
GEO002250,P00222,LOC0177,2026-05-03 14:05:00,seen,0.69
GEO002251,P00410,LOC0093,2026-03-03 21:44:00,exited,0.91
GEO002252,P00117,LOC0066,2026-03-25 11:35:00,seen,0.75
GEO002253,P00897,LOC0169,2026-07-10 04:45:00,entered,0.77
GEO002254,P00479,LOC0153,2026-01-28 10:32:00,entered,0.79
GEO002255,P00467,LOC0135,2026-01-27 05:07:00,stayed,0.77
GEO002256,P00785,LOC0162,2026-05-20 10:07:00,exited,0.88
GEO002257,P00373,LOC0094,2026-05-11 23:03:00,exited,0.78
GEO002258,P00986,LOC0167,2026-07-12 16:49:00,entered,0.89
GEO002259,P00821,LOC0151,2026-07-26 07:47:00,entered,0.95
GEO002260,P00648,LOC0086,2026-08-08 02:56:00,stayed,0.84
GEO002261,P00183,LOC0175,2026-04-12 23:41:00,stayed,0.83
GEO002262,P00517,LOC0051,2026-01-08 15:59:00,exited,0.72
GEO002263,P00257,LOC0155,2026-02-07 05:19:00,entered,0.66
GEO002264,P00664,LOC0112,2026-06-17 06:37:00,seen,0.93
GEO002265,P00677,LOC0158,2026-04-17 21:39:00,exited,0.73
GEO002266,P00590,LOC0178,2026-01-08 02:50:00,exited,0.94
GEO002267,P00805,LOC0090,2026-07-27 02:19:00,exited,0.98
GEO002268,P00850,LOC0032,2026-04-23 09:53:00,seen,0.69
GEO002269,P00100,LOC0082,2026-06-19 16:31:00,exited,0.73
GEO002270,P00371,LOC0130,2026-04-11 13:17:00,stayed,0.7
GEO002271,P00968,LOC0163,2026-07-30 13:43:00,exited,0.94
GEO002272,P00894,LOC0177,2026-07-07 10:07:00,seen,0.81
GEO002273,P00165,LOC0152,2026-02-25 07:11:00,exited,0.66
GEO002274,P00414,LOC0063,2026-04-12 07:29:00,exited,0.73
GEO002275,P00874,LOC0006,2026-02-13 10:20:00,seen,0.77
GEO002276,P00113,LOC0017,2026-08-18 01:22:00,seen,0.96
GEO002277,P00636,LOC0067,2026-07-11 12:44:00,seen,0.66
GEO002278,P00402,LOC0118,2026-06-29 19:54:00,stayed,0.68
GEO002279,P00076,LOC0117,2026-06-25 03:25:00,entered,0.83
GEO002280,P00767,LOC0177,2026-01-11 14:42:00,seen,0.74
GEO002281,P00340,LOC0169,2026-06-25 14:54:00,entered,0.76
GEO002282,P00446,LOC0174,2026-02-07 00:32:00,exited,0.78
GEO002283,P00615,LOC0083,2026-05-08 23:26:00,stayed,0.94
GEO002284,P00508,LOC0002,2026-02-24 00:20:00,seen,0.66
GEO002285,P00586,LOC0159,2026-03-19 00:18:00,exited,0.92
GEO002286,P00207,LOC0128,2026-05-24 21:26:00,stayed,0.97
GEO002287,P00686,LOC0151,2026-02-27 09:51:00,exited,0.85
GEO002288,P00020,LOC0160,2026-06-04 09:17:00,stayed,0.67
GEO002289,P00530,LOC0144,2026-04-03 02:04:00,exited,0.99
GEO002290,P00690,LOC0082,2026-01-28 05:05:00,seen,0.92
GEO002291,P00724,LOC0145,2026-08-04 12:46:00,seen,0.94
GEO002292,P00082,LOC0089,2026-03-06 17:21:00,entered,0.94
GEO002293,P00766,LOC0124,2026-03-02 21:25:00,seen,0.97
GEO002294,P01000,LOC0127,2026-02-17 11:32:00,entered,0.7
GEO002295,P00504,LOC0120,2026-04-21 06:20:00,entered,0.7
GEO002296,P00862,LOC0126,2026-06-17 17:33:00,exited,0.89
GEO002297,P00537,LOC0059,2026-08-06 01:36:00,exited,0.78
GEO002298,P00585,LOC0088,2026-05-10 12:55:00,stayed,0.87
GEO002299,P00556,LOC0044,2026-01-15 08:12:00,stayed,0.92
GEO002300,P00972,LOC0026,2026-04-06 23:33:00,stayed,0.73
GEO002301,P00409,LOC0015,2026-06-21 10:46:00,entered,0.88
GEO002302,P00863,LOC0155,2026-03-11 13:04:00,stayed,0.77
GEO002303,P00300,LOC0035,2026-07-06 05:55:00,entered,0.68
GEO002304,P00116,LOC0145,2026-01-04 00:40:00,seen,0.83
GEO002305,P00031,LOC0008,2026-05-21 15:51:00,seen,0.72
GEO002306,P00381,LOC0006,2026-06-30 08:06:00,entered,0.72
GEO002307,P00445,LOC0019,2026-08-21 17:23:00,stayed,0.85
GEO002308,P00104,LOC0079,2026-08-17 17:51:00,seen,0.78
GEO002309,P00414,LOC0137,2026-06-20 06:15:00,entered,0.78
GEO002310,P00398,LOC0049,2026-05-05 01:26:00,stayed,0.79
GEO002311,P00449,LOC0095,2026-06-02 09:59:00,exited,0.89
GEO002312,P00251,LOC0162,2026-03-02 10:27:00,exited,0.79
GEO002313,P00416,LOC0030,2026-08-27 00:15:00,exited,0.82
GEO002314,P00115,LOC0038,2026-06-23 18:59:00,entered,0.79
GEO002315,P00995,LOC0051,2026-07-18 17:03:00,stayed,0.81
GEO002316,P00620,LOC0055,2026-02-06 17:56:00,entered,0.87
GEO002317,P00102,LOC0059,2026-03-01 05:27:00,exited,0.86
GEO002318,P00500,LOC0091,2026-02-21 22:19:00,stayed,0.89
GEO002319,P00472,LOC0106,2026-01-18 14:33:00,exited,0.71
GEO002320,P00912,LOC0143,2026-07-18 11:15:00,entered,0.9
GEO002321,P00075,LOC0034,2026-03-23 13:13:00,entered,0.89
GEO002322,P00757,LOC0140,2026-03-28 04:00:00,exited,0.73
GEO002323,P00158,LOC0021,2026-06-14 22:06:00,stayed,0.89
GEO002324,P00227,LOC0012,2026-07-04 12:16:00,exited,0.93
GEO002325,P00704,LOC0056,2026-06-04 21:57:00,stayed,0.89
GEO002326,P00228,LOC0133,2026-06-30 02:06:00,stayed,0.83
GEO002327,P00236,LOC0031,2026-07-09 09:41:00,entered,0.91
GEO002328,P00034,LOC0038,2026-08-17 02:29:00,entered,0.91
GEO002329,P00824,LOC0132,2026-08-27 10:31:00,entered,0.82
GEO002330,P00486,LOC0062,2026-05-24 10:25:00,entered,0.96
GEO002331,P00083,LOC0075,2026-04-12 15:09:00,seen,0.77
GEO002332,P00559,LOC0137,2026-07-19 14:00:00,entered,0.86
GEO002333,P00172,LOC0006,2026-01-24 03:56:00,stayed,0.93
GEO002334,P00006,LOC0049,2026-04-06 23:32:00,entered,0.94
GEO002335,P00072,LOC0017,2026-06-06 16:04:00,exited,0.84
GEO002336,P00703,LOC0059,2026-06-22 21:00:00,entered,0.83
GEO002337,P00743,LOC0146,2026-03-25 23:29:00,entered,0.69
GEO002338,P00336,LOC0017,2026-01-25 12:26:00,entered,0.98
GEO002339,P00133,LOC0073,2026-04-09 14:16:00,seen,0.97
GEO002340,P00029,LOC0007,2026-08-29 12:58:00,entered,0.94
GEO002341,P00734,LOC0014,2026-02-02 14:57:00,seen,0.67
GEO002342,P00019,LOC0159,2026-04-21 04:01:00,exited,0.88
GEO002343,P00879,LOC0123,2026-04-24 21:49:00,seen,0.73
GEO002344,P00032,LOC0084,2026-05-27 16:25:00,exited,0.72
GEO002345,P00336,LOC0048,2026-03-27 07:29:00,entered,0.77
GEO002346,P00474,LOC0082,2026-04-07 01:40:00,stayed,0.7
GEO002347,P00598,LOC0054,2026-04-10 08:52:00,seen,0.67
GEO002348,P00086,LOC0003,2026-01-02 18:31:00,stayed,0.82
GEO002349,P00962,LOC0110,2026-05-05 12:43:00,seen,0.95
GEO002350,P00345,LOC0015,2026-02-14 17:00:00,seen,0.67
GEO002351,P00425,LOC0038,2026-01-22 20:01:00,stayed,0.95
GEO002352,P00195,LOC0051,2026-03-23 15:27:00,exited,0.93
GEO002353,P00850,LOC0102,2026-07-07 20:04:00,exited,0.93
GEO002354,P00347,LOC0062,2026-05-27 22:52:00,entered,0.65
GEO002355,P00066,LOC0057,2026-01-20 17:57:00,seen,0.71
GEO002356,P00229,LOC0111,2026-08-18 14:36:00,entered,0.97
GEO002357,P00301,LOC0110,2026-05-12 19:13:00,exited,0.69
GEO002358,P00892,LOC0135,2026-03-13 07:54:00,stayed,0.65
GEO002359,P00888,LOC0048,2026-06-17 06:05:00,entered,0.91
GEO002360,P00559,LOC0020,2026-08-05 21:29:00,seen,0.68
GEO002361,P00036,LOC0073,2026-03-05 15:29:00,entered,0.69
GEO002362,P00375,LOC0088,2026-01-25 23:53:00,entered,0.89
GEO002363,P00032,LOC0037,2026-02-05 15:34:00,stayed,0.71
GEO002364,P00593,LOC0162,2026-02-13 00:46:00,seen,0.79
GEO002365,P00373,LOC0177,2026-07-29 03:14:00,entered,0.67
